"ITEX_name","GBIF_name","SCIENTIFIC_NAME","AUTHOR","STATUS","FAMILY","ACCEPTED_SPECIES","ACCEPTED_AUTHOR","n_sci","one_is_acc","all_unresolved","just_one_syn","one_is_un","non_vasc_typo","SPECIES_NAME","n_occ","N_all","N_bor_tund","N_tund"
"Saussurea yanagisawae","Saussurea yanagisawae","Saussurea yanagisawae","Takeda","Accepted","Compositae","Saussurea yanagisawae","Takeda",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Saussurea yanagisawae",203,NA,NA,NA
"Saxifraga aizoides","Saxifraga aizoides","Saxifraga aizoides","L.","Accepted","Saxifragaceae","Saxifraga aizoides","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Saxifraga aizoides",76494,6048,4371,2642
"Saxifraga androsacea","Saxifraga androsacea","Saxifraga androsacea","L.","Accepted","Saxifragaceae","Saxifraga androsacea","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Saxifraga androsacea",7979,2246,1792,1512
"Saxifraga bronchialis","Saxifraga bronchialis","Saxifraga bronchialis","L.","Accepted","Saxifragaceae","Saxifraga bronchialis","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Saxifraga bronchialis",8143,4526,3653,1864
"Saxifraga cernua","Saxifraga cernua","Saxifraga cernua","L.","Accepted","Saxifragaceae","Saxifraga cernua","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Saxifraga cernua",13302,6037,5541,4296
"Saxifraga cespitosa","Saxifraga cespitosa","Saxifraga cespitosa","L.","Accepted","Saxifragaceae","Saxifraga cespitosa","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Saxifraga cespitosa",15245,6396,5310,3642
"Saxifraga exarata","Saxifraga exarata","Saxifraga exarata","Vill.","Accepted","Saxifragaceae","Saxifraga exarata","Vill.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Saxifraga exarata",17181,2299,1803,1536
"Saxifraga flagellaris","Saxifraga flagellaris","Saxifraga flagellaris","Willd.","Accepted","Saxifragaceae","Saxifraga flagellaris","Willd.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Saxifraga flagellaris",1487,972,932,744
"Saxifraga flagellaris subsp. platysepala","Saxifraga flagellaris subsp. platysepala","Saxifraga flagellaris subsp. platysepala","(Trautv.) A.E.Porsild","Accepted","Saxifragaceae","Saxifraga flagellaris subsp. platysepala","(Trautv.) A.E.Porsild",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Saxifraga flagellaris subsp. platysepala",212,140,140,140
"Saxifraga foliolosa","Saxifraga foliolosa","Saxifraga foliolosa","R.Br.","Accepted","Saxifragaceae","Saxifraga foliolosa","R.Br.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Saxifraga foliolosa",1334,453,426,324
"Saxifraga hieraciifolia","Saxifraga hieraciifolia Waldst. & Kit.","Saxifraga hieraciifolia","Waldst. & Kit. ex Willd.","Accepted","Saxifragaceae","Saxifraga hieraciifolia","Waldst. & Kit. ex Willd.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Saxifraga hieraciifolia",577,NA,NA,NA
"Saxifraga hirculus","Saxifraga hirculus","Saxifraga hirculus","L.","Accepted","Saxifragaceae","Saxifraga hirculus","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Saxifraga hirculus",22604,1673,1432,535
"Saxifraga hyperborea","Saxifraga hyperborea","Saxifraga hyperborea","R.Br.","Accepted","Saxifragaceae","Saxifraga hyperborea","R.Br.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Saxifraga hyperborea",2719,1208,1176,1035
"Saxifraga hypnoides","Saxifraga hypnoides","Saxifraga hypnoides","L.","Accepted","Saxifragaceae","Saxifraga hypnoides","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Saxifraga hypnoides",7798,3746,1398,960
"Saxifraga nelsoniana","Saxifraga nelsoniana D.Don","Saxifraga nelsoniana","D.Don","Accepted","Saxifragaceae","Saxifraga nelsoniana","D.Don",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Saxifraga nelsoniana",0,NA,NA,NA
"Saxifraga nivalis","Saxifraga nivalis L.","Saxifraga nivalis","L.","Accepted","Saxifragaceae","Saxifraga nivalis","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Saxifraga nivalis",2574,1569,1144,692
"Saxifraga oppositifolia","Saxifraga oppositifolia","Saxifraga oppositifolia","L.","Accepted","Saxifragaceae","Saxifraga oppositifolia","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Saxifraga oppositifolia",65155,4334,3661,2495
"Saxifraga punctata","Saxifraga punctata","Saxifraga punctata","L.","Accepted","Saxifragaceae","Saxifraga punctata","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Saxifraga punctata",193,NA,NA,NA
"Saxifraga reflexa","Saxifraga reflexa Hook.","Saxifraga reflexa","Hook.","Accepted","Saxifragaceae","Saxifraga reflexa","Hook.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Saxifraga reflexa",0,NA,NA,NA
"Saxifraga rhomboidea","Saxifraga rhomboidea","Saxifraga rhomboidea","Greene","Accepted","Saxifragaceae","Saxifraga rhomboidea","Greene",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Saxifraga rhomboidea",574,450,300,112
"Saxifraga rosacea","Saxifraga rosacea","Saxifraga rosacea","Moench","Accepted","Saxifragaceae","Saxifraga rosacea","Moench",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Saxifraga rosacea",2023,720,126,70
"Saxifraga stellaris","Saxifraga stellaris","Saxifraga stellaris","L.","Accepted","Saxifragaceae","Saxifraga stellaris","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Saxifraga stellaris",18825,3311,2401,1703
"Saxifraga tenuis","Saxifraga tenuis","Saxifraga tenuis","(Wahlenb.) Harry Sm. ex Lindm.","Accepted","Saxifragaceae","Saxifraga tenuis","(Wahlenb.) Harry Sm. ex Lindm.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Saxifraga tenuis",686,540,388,284
"Saxifraga tricuspidata","Saxifraga tricuspidata","Saxifraga tricuspidata","Rottb.","Accepted","Saxifragaceae","Saxifraga tricuspidata","Rottb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Saxifraga tricuspidata",4192,2586,2291,1494
"Scapania paludicola","Scapania paludicola","Scapania paludicola","Loeske & K. Müller","Accepted","Scapaniaceae","Scapania paludicola","Loeske & K. Müller",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Scapania paludicola",3431,2309,1520,176
"Scirpus maximowiczii","Scirpus maximowiczii","Scirpus maximowiczii","C.B.Clarke","Accepted","Cyperaceae","Scirpus maximowiczii","C.B.Clarke",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Scirpus maximowiczii",509,213,185,68
"Scleranthus mniaroides","Scleranthus singuliflorus","Scleranthus singuliflorus","(F.Muell.) Mattf.","Unresolved","Caryophyllaceae","Scleranthus mniaroides","F.Muell.",1,FALSE,TRUE,FALSE,TRUE,FALSE,"Scleranthus mniaroides",0,180,127,6
"Scorpidium revolvens","Scorpidium revolvens","Scorpidium revolvens","(Sw.) Rubers","Accepted","Amblystegiaceae","Scorpidium revolvens","(Sw.) Rubers",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Scorpidium revolvens",19034,6820,3282,747
"Scorzonera cana","Scorzonera cana","Scorzonera cana","(C.A.Mey.) Grossh.","Unresolved","Compositae","Podospermum canum","C.A.Mey.",3,FALSE,FALSE,FALSE,TRUE,FALSE,"Scorzonera cana",1391,921,3,2
"Scorzonera cana","Scorzonera cana","Scorzonera cana","(C.A.Mey.) O.Hoffm.","Synonym","Compositae","Podospermum canum","C.A.Mey.",3,FALSE,FALSE,FALSE,TRUE,FALSE,"Scorzonera cana",1391,921,3,2
"Scorzonera cana","Scorzonera cana","Scorzonera cana","(C.A.Mey.) Griseb.","Synonym","Compositae","Podospermum canum","C.A.Mey.",3,FALSE,FALSE,FALSE,TRUE,FALSE,"Scorzonera cana",1391,921,3,2
"Scorzoneroides autumnalis","Scorzoneroides autumnalis","Leontodon autumnalis","Oed.","Unresolved","Compositae","Leontodon autumnalis","Oed.",2,FALSE,FALSE,FALSE,TRUE,FALSE,"Scorzoneroides autumnalis",420104,7291,646,137
"Scorzoneroides autumnalis","Scorzoneroides autumnalis","Leontodon autumnalis","L.","Synonym","Compositae","Scorzoneroides autumnalis","(L.) Moench",2,FALSE,FALSE,FALSE,TRUE,FALSE,"Scorzoneroides autumnalis",420104,7291,646,137
"Scorzoneroides autumnalis","Scorzoneroides autumnalis","Scorzoneroides autumnalis","(L.) Moench","Accepted","Compositae","Scorzoneroides autumnalis","(L.) Moench",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Scorzoneroides autumnalis",420104,7291,646,137
"Sedum alpestre","Sedum alpestre","Sedum alpestre","Vill.","Accepted","Crassulaceae","Sedum alpestre","Vill.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Sedum alpestre",13945,2971,2454,1800
"Sedum atratum","Sedum atratum","Sedum atratum","L.","Accepted","Crassulaceae","Sedum atratum","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Sedum atratum",14657,3369,2358,1647
"Sedum lanceolatum","Sedum lanceolatum","Sedum lanceolatum","Torr.","Accepted","Crassulaceae","Sedum lanceolatum","Torr.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Sedum lanceolatum",10919,6155,3372,1114
"Sedum quadrifidum","Sedum quadrifidum","Sedum quadrifidum","Pall.","Accepted","Crassulaceae","Sedum quadrifidum","Pall.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Sedum quadrifidum",15,NA,NA,NA
"Sedum roseum","Sedum roseum","Rhodiola rosea","L.","Synonym","Crassulaceae","Sedum roseum","(L.) Scop.",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Sedum roseum",46,NA,NA,NA
"Sedum tenellum","Sedum tenellum","Sedum tenellum","M. Bieb.","Accepted","Crassulaceae","Sedum tenellum","M. Bieb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Sedum tenellum",254,169,132,97
"Sedum villosum","Sedum villosum","Sedum villosum","L.","Accepted","Crassulaceae","Sedum villosum","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Sedum villosum",13491,4618,2462,1124
"Selaginella densa","Selaginella densa","Selaginella densa","Rydb.","Accepted","Selaginellaceae","Selaginella densa","Rydb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Selaginella densa",2436,1926,765,333
"Selaginella scopulorum","Selaginella scopulorum","Selaginella scopulorum","Maxon","Accepted","Selaginellaceae","Selaginella scopulorum","Maxon",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Selaginella scopulorum",710,555,291,138
"Selaginella selaginoides","Selaginella selaginoides","Selaginella selaginoides","(L.) P. Beauv. ex Mart. & Schrank","Accepted","Selaginellaceae","Selaginella selaginoides","(L.) P. Beauv. ex Mart. & Schrank",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Selaginella selaginoides",90189,6257,4269,1390
"Selaginella sibirica","Selaginella sibirica","Selaginella sibirica","(Milde) Hieron.","Accepted","Selaginellaceae","Selaginella sibirica","(Milde) Hieron.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Selaginella sibirica",1048,671,514,181
"Sempervivum caucasicum","Sempervivum caucasicum","Sempervivum caucasicum","Rupr. ex Boiss.","Accepted","Crassulaceae","Sempervivum caucasicum","Rupr. ex Boiss.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Sempervivum caucasicum",313,231,91,48
"Senecio fremontii","Senecio fremontii","Senecio fremontii","Torr. & A.Gray","Accepted","Compositae","Senecio fremontii","Torr. & A.Gray",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Senecio fremontii",1339,941,792,417
"Senecio fremontii","Senecio fremontii","Senecio fremontii","(Torr. & A.Gray) Rydb.","Unresolved","Compositae","Senecio riddellii","Torr. & A.Gray",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Senecio fremontii",1339,941,792,417
"Senecio gunnii","Senecio gunnii","Senecio gunnii","(Hook.f.) Belcher","Accepted","Compositae","Senecio gunnii","(Hook.f.) Belcher",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Senecio gunnii",2811,1534,339,225
"Senecio lugens","Senecio lugens","Senecio lugens","Richardson","Accepted","Compositae","Senecio lugens","Richardson",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Senecio lugens",1472,1119,1028,569
"Senecio pinnatifolius","Senecio pinnatifolius","Senecio pinnatifolius","A.Rich.","Accepted","Compositae","Senecio pinnatifolius","A.Rich.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Senecio pinnatifolius",11013,5982,223,38
"Sesleria caerulea","Sesleria caerulea","Sesleria caerulea","(L.) Ard.","Accepted","Poaceae","Sesleria caerulea","(L.) Ard.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Sesleria caerulea",125718,3497,629,478
"Sibbaldia procumbens","Sibbaldia procumbens","Sibbaldia procumbens","L.","Accepted","Rosaceae","Sibbaldia procumbens","L.",3,TRUE,FALSE,FALSE,TRUE,FALSE,"Sibbaldia procumbens",34099,5690,5242,3555
