"name","metric","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","cmi_max","cmi_mean","cmi_min","cmi_range","fgd","gdd0","gddlgd0","gdgfgd0","gsl","gsp","gst","ngd0","longitude","latitude"
"Rhizocarpon geographicum","Q05",-1.74999999999994,2.8,0.160000002384186,318.29,12.35,-16.45,12.5,-1.44999999999999,-9.34999999999997,8.05000000000001,-11.55,589.99,69.19,24.9,13.7,193.8,91.38,150,114.8,29,-20.2,-107.2,76.1,55,943.14,167,53,74,296.45,6.05000000000001,159,-105.59224,39.01075
"Rhizocarpon geographicum","Q95",10.7500000000001,9.9,0.364000010490418,888.32,23.95,3.65000000000003,34,16.05,15.45,18.45,5.95999999999999,2798.96,351.93,130.3,46.1,971.75,422,621.28,878.219999999999,310.1,171.3,50.4,291.9,228,3931.7,352,136,365,2482.47,12.15,365,28.71069,65.87291
"Rhizocarpon geographicum","range",12.5,7.1,0.204000008106232,570.03,11.6,20.1,21.5,17.5,24.8,10.4,17.5099999999999,2208.97,282.74,105.4,32.4,777.95,330.62,471.28,763.419999999999,281.1,191.5,157.6,215.8,173,2988.56,185,83,291,2186.02,6.10000000000002,206,134.30293,26.86216
"Rhizocarpon geographicum","optimum",6.75,5.8,0.334,694.5,20.73,-4.79,26.8,7.64,1.16,15.83,-1.71,699.3,82.3,34.1,26.4,232.3,110.8,225.6,146.3,44.9,-0.3,-55.6,98.6,117,2600.2,334,72,364,-240.9,11.27,365,15.056,58.506
"Rhizomnium andrewsianum","mean",-7.33,6,0.16,1179.1,13.33,-24.96,38.3,5.47,-14.93,8.41,-21.25,648,103.7,24.3,53.5,273.7,83.7,245.1,117.2,54.1,14.5,-44.5,98.6,180,926.5,268,140,91,59552315.9,8.14,131,-44.406,66.73
"Rhizomnium andrewsianum","median",-8.64999999999998,6.1,0.151999998092651,1219.15,14.2500000000001,-26.6,40.3,7.50000000000003,-14.5,8.85000000000002,-23.4,547.8,98.4,17.6,52.95,253.25,61.7,238.3,72.8,42.9,8.7,-46.7,90.9,177,891.95,262,143,87,268,8.35000000000002,120,-82.53,68.2
"Rhizomnium andrewsianum","Q05",-13.45,3.3,0.109850002527237,586.145,3.15000000000003,-35.895,18.985,-13.74,-31.11,1.65000000000003,-32.48,260.35,45.585,7.185,22.585,123.74,23.875,102.78,24.45,13.75,-10.5,-77.675,62.4,139.2,159.12,244.5,103.75,44.2,78.795,3.17000000000004,82,-160.01212,51.08081
"Rhizomnium andrewsianum","Q95",2.96500000000004,9.615,0.241600008010864,1634.255,21.43,-9.90499999999999,50.73,14.465,1.25999999999998,16.15,-5.94499999999997,1280.32,194.32,60.725,95.33,501.06,209.845,464.595,320.325,131.345,53.1049999999999,-3.57,147.04,222.4,2246.32,313,165,163.4,429496729.5,12.81,219.45,143.776615,79.42978
"Rhizomnium andrewsianum","range",16.415,6.315,0.131750005483627,1048.11,18.28,25.99,31.745,28.205,32.3699999999999,14.5,26.535,1019.97,148.735,53.54,72.745,377.32,185.97,361.815,295.875,117.595,63.6049999999999,74.105,84.6399999999999,83.1999999999999,2087.2,68.5,61.25,119.2,429496650.705,9.63999999999998,137.45,303.788735,28.34897
"Rhizomnium andrewsianum","optimum",-10.3,6.4,0.153,1461.6,15.23,-29.51,46,8.6,-19.83,9.37,-25.96,475.3,65.2,12.4,29.6,177.1,41.2,135.5,48.6,33.4,2.4,-52.8,86.3,172,925.5,261,143,87,-175.1,8.9,116,-141.362,68.859
"Rhizomnium pseudopunctatum","mean",2.61,6.2,0.227,782,17.58,-10.82,28.4,10.02,-1.7,12.98,-7.1,1039.7,132.7,51.4,30.8,360.5,169.4,310.7,237.9,85.9,36.2,-25.3,111.3,157,1940.7,301,102,171,3097554.1,9.79,225,7.336,60.819
"Rhizomnium pseudopunctatum","median",1.95000000000005,6.2,0.20699999332428,799.7,17.7500000000001,-11.85,29.2,11.7,-3.34999999999997,13.2500000000001,-8.14999999999998,845.5,114.9,40.4,30.1,304.9,134.5,289.6,166.95,63.4,25.4,-27,96.1,156,1800.7,297,105,141,437.3,10.15,200,16.29735,62.4684
"Rhizomnium pseudopunctatum","Q05",-2.84999999999997,4.1,0.15900000333786,393.825,12.35,-21.35,16.4,-0.949999999999989,-12.2499999999999,8.65000000000003,-16.95,647.375,82.225,29.2,16.125,228.7,97.125,211.15,113.425,39,-0.675,-64.475,68.325,116,986.8,276,68,74,280.525,6.45000000000005,151,-88.65985,46.09335
"Rhizomnium pseudopunctatum","Q95",8.85000000000002,9.075,0.347000002861023,1138.725,21.95,0.850000000000023,39.6,15.7500000000001,10.45,16.35,3.95000000000005,2003.575,242.275,106,45.975,679.375,340.3,491.35,588.775,203.375,109.475,24.35,206.975,209,3255.42,340,132,365,1659.9,12.2500000000001,365,53.93,68.4395
"Rhizomnium pseudopunctatum","range",11.7,4.975,0.187999999523163,744.9,9.60000000000002,22.2,23.2,16.7,22.7,7.69999999999999,20.9,1356.2,160.05,76.8,29.85,450.675,243.175,280.2,475.35,164.375,110.15,88.825,138.65,93,2268.62,64,64,291,1379.375,5.80000000000001,214,142.58985,22.34615
"Rhizomnium pseudopunctatum","optimum",0.58,6.6,0.2,915.5,17.92,-14.36,31.2,12.98,-5.66,13.37,-10.93,757,100.7,36,27.5,274.4,116.7,268.8,139.2,53.4,22.1,-26.8,82.5,157,1628,291,107,131,-63.7,10.78,185,16.214,66.782
"Rhizoplaca melanophthalma","mean",1.95,9.7,0.301,798.8,19.4,-12.69,32.1,3.92,1.79,12.58,-7.8,744.6,105,30.1,40.8,280.8,105.4,176.8,195.9,54.3,-19.5,-110.1,164.4,138,2323.3,298,99,129,61494742.5,9.76,230,-64.859,31.496
"Rhizoplaca melanophthalma","median",3.45000000000005,10.7,0.310999989509583,809.8,21.95,-12.05,33.5,5.55000000000001,-1.54999999999995,13.95,-6.84999999999997,566.1,85.3,20.4,35.6,224.6,72.7,137.2,135.5,31.5,-29.5,-123.45,148.2,138,2210.6,307,94,123,291.8,10.15,223,-107.9333,42.866
"Rhizoplaca melanophthalma","Q05",-17.15,4.1,0.155999994277954,489.1,-2.94999999999999,-30.45,19.4,-13.95,-19.55,-5.74999999999994,-27.05,216.2,31,4.3,15.8,81,19.9,25.3,33.9,-12.995,-85.795,-190.295,80.6,27.3,486.235000000001,239.1,28.1,53.25,121.9,5.35000000000002,109.55,-120.9,-71.2017
"Rhizoplaca melanophthalma","Q95",12.2500000000001,13.5,0.409000015258789,1057.8,31.55,-2.54999999999995,40.8,17.65,21.45,23.15,2.35000000000002,1747.1,243.7,88.7,78.2,670.3,303.5,439.9,562.4,194.555,73.8549999999998,1.62499999999973,313.365,231,4542.74,343,164,231,429496729.5,13.125,365,75.6513,67.6
"Rhizoplaca melanophthalma","range",29.4,9.4,0.253000020980835,568.7,34.5,27.9,21.4,31.6,41,28.9,29.4,1530.9,212.7,84.4,62.4,589.3,283.6,414.6,528.5,207.55,159.65,191.92,232.765,203.7,4056.505,103.9,135.9,177.75,429496607.6,7.77500000000001,255.45,196.5513,138.8017
"Rhizoplaca melanophthalma","optimum",3.4,11.9,0.318,831.6,26.65,-13.32,35.7,8.96,-6.03,17.51,-7.44,393.6,54.8,11.1,29.1,148.2,42.5,66,79.2,6.8,-59.2,-158.5,114.5,107,1335.2,306,110,120,-105,10.93,216,-113.636,44.2
"Rhizoplaca novomexicana","mean",5.91,12.4,0.353,831.3,25.23,-10.1,35.3,11.45,3.24,16.91,-4.4,670.9,96,28.7,41.9,250.5,100.3,200.5,140.1,23.3,-37.2,-121.8,145.1,121,2924.5,308,88,117,1926301.5,10.53,248,-108.665,39.259
"Rhizoplaca novomexicana","median",5.55000000000001,12.7,0.35,839.85,24.95,-10.65,35.7,11.15,1.10000000000002,16.65,-5.09999999999997,548.3,86.55,19.5,39.75,220.65,68.15,187.7,106,10.15,-48.3,-121.5,138.1,130.5,2563.15,304,94.5,113,286.4,10.65,240.5,-109.1291,39.29735
"Rhizoplaca novomexicana","Q05",-3.52499999999996,9.425,0.293500006198883,695.25,16.875,-19.95,31.5,-6.37499999999999,-13.45,8.25000000000006,-13.85,254.675,35.475,4.6,16.025,95.05,23.275,60.6,33.45,-26.725,-92.75,-190.675,91.675,6,894.325,275,19.05,52,159.15,5.89500000000003,137.25,-114.45645,32.55
"Rhizoplaca novomexicana","Q95",17.1,14.475,0.422749996185303,960.1,33.9,0.850000000000023,40.1,23.95,23.1,27.075,7.50000000000001,1388.35,177.375,74.15,73.075,472.975,264.075,363.9,387.35,123.5,38.95,-43.95,217.1,223,6247.875,348,140,199.85,545.2,14.535,365,-103.804475,48.338325
"Rhizoplaca novomexicana","range",20.625,5.05,0.12924998998642,264.85,17.025,20.8,8.6,30.325,36.55,18.825,21.35,1133.675,141.9,69.55,57.05,377.925,240.8,303.3,353.9,150.225,131.7,146.725,125.425,217,5353.55,73,120.95,147.85,386.05,8.63999999999999,227.75,10.651975,15.788325
"Rhizoplaca novomexicana","optimum",-0.97,13.3,0.325,850,19.74,-5.63,36,9.04,-9.64,10.91,-11.04,390.1,66.8,11.6,26.1,181.8,46.1,156,61.5,-8.7,-68.1,-165.3,130.3,184,1329.3,284,129,101,-35.8,11.07,159,-106.338,39.378
"Rhodiola integrifolia","mean",-1.59,9.8,0.287,861.6,17.04,-16.82,33.9,2.77,-2.74,9.93,-11.89,1183,172.5,47.9,42.6,459.8,166.6,301.6,306.9,107,28.7,-67.3,174.3,195,1211.3,284,124,87,32559124,7.77,164,-114.302,47.956
"Rhodiola integrifolia","median",-1.74999999999994,10.9,0.319000005722046,843.7,17.15,-17.15,34.6,6.05000000000001,-4.84999999999997,9.75000000000006,-11.85,1028,145.1,40.9,38.9,382.5,135.8,300.7,209.7,72.6,17.3,-63.9,138.2,197,1119.4,282,128,82,283.3,7.85000000000002,156,-116.5161,42.675
"Rhodiola integrifolia","Q05",-6.96999999999998,4.58,0.158000004291534,633.96,11.2500000000001,-25.15,23.8,-10.7499999999999,-15.15,6.25000000000006,-21.15,516.56,79.38,13.28,16.9,209.78,50.86,72.34,67.4,8.58,-31.6,-157.3,78.3,141,634.875,261,87,34,89.76,4.15000000000003,122,-154.93986,36.61418
"Rhodiola integrifolia","Q95",4.35000000000002,13.6,0.375,1202.76,22.65,-7.64999999999998,40.42,11.85,12.55,14.2500000000001,-3.64999999999998,2462.16,357.32,105.52,74.3,942.26,354.04,535.3,813.48,311.68,147,14.54,379.72,249,2036.4,313.7,145,151,429496729.5,11.35,232.25,-105.27228,64.7244
"Rhodiola integrifolia","range",11.32,9.02,0.216999995708466,568.8,11.4,17.5,16.62,22.6,27.7,8,17.5,1945.6,277.94,92.2399999999999,57.4,732.48,303.18,462.96,746.08,303.1,178.6,171.84,301.42,108,1401.525,52.6999999999998,58,117,429496639.74,7.19999999999999,110.25,49.66758,28.11022
"Rhodiola integrifolia","optimum",-2.46,12.7,0.346,849.8,18.74,-17.98,35.2,8,-12.67,9.53,-12.23,930.7,131.1,26.8,29.3,344.7,99.1,305.1,140.7,51.3,17.2,-51.6,101.2,201,1001.2,279,132,78,-80,8.09,146,-106.943,38.467
"Rhodiola quadrifida","mean",-6,9.6,0.229,1228.2,15.73,-26.87,42.6,9,-19.54,9.84,-21.71,890.6,173,21,76,451.1,76.7,441.9,87,83.6,21.3,-28.8,112.4,168,1122.7,269,128,96,8932732.2,8.37,143,94.277,52.438
"Rhodiola quadrifida","median",-6.94999999999999,9.8,0.233999991416931,1217.7,15.05,-27.45,42.2,8.65000000000003,-20.35,9.15000000000003,-22.45,795.9,158.2,12.1,80.7,416.7,44.8,410.5,51.9,69.6,15.4,-31.2,95.2,170,947.3,266,131,89,395.5,8.05000000000001,133,90.4306,51.653
"Rhodiola quadrifida","Q05",-11.7499999999999,5.8,0.144000005722046,871.18,10.7500000000001,-35.25,34.78,2.83000000000003,-28.55,4.83000000000003,-30.55,282.84,71.9,3,29.96,180.5,12.08,173.12,13.18,-0.62,-42.1,-97.9,60.76,117.6,424.08,249,94,42,161.26,4.45000000000005,100.8,63.136,32.29722
"Rhodiola quadrifida","Q95",2.25000000000006,12.72,0.330399994850159,1581.02,22.29,-17.71,51.64,15.7500000000001,-8.18999999999997,15.97,-11.43,1821.1,339.46,57.86,112.52,877.56,211.82,860.379999999999,229.62,240.66,99.36,40.9,225.56,210.7,2198.34,298,151,162.8,745.22,12.73,207,119.226,67.23228
"Rhodiola quadrifida","range",14,6.91999999999999,0.186399989128113,709.84,11.54,17.54,16.86,12.92,20.36,11.14,19.12,1538.26,267.56,54.86,82.56,697.06,199.74,687.259999999999,216.44,241.28,141.46,138.8,164.8,93.1,1774.26,49,57,120.8,583.96,8.28,106.2,56.09,34.93506
"Rhodiola quadrifida","optimum",-7.36,9.7,0.251,1214.7,14.1,-29.29,42,8.08,-20.78,8.24,-22.74,522.5,108.5,6.9,93.2,276,26.9,267.2,29.1,16.4,-9.9,-0.9,80.9,160,822.1,261,132,80,-114,7.39,127,88.686,50.492
"Rhodiola rhodantha","mean",-0.95,12.4,0.343,840.9,19.11,-17.07,36.2,6.41,-7.63,10.4,-11.08,939.5,120.8,47.4,30.4,320.6,162.7,287.4,176.1,42.6,-1.9,-79.4,122,189,1252.9,287,125,93,1601681.2,8.45,163,-107.022,39.819
"Rhodiola rhodantha","median",-1.34999999999997,12.5,0.347000002861023,838.3,18.95,-17.35,36,7.85000000000002,-10.55,10.05,-11.45,914.5,117.7,47.1,29.1,311.8,156.5,285.9,159.8,38.3,-2.5,-77.3,114.6,192,1159.7,285,129,88,265.4,8.55000000000001,157,-106.3942,39.6408
"Rhodiola rhodantha","Q05",-4.04999999999995,10.5,0.3,761,15.95,-21.15,33.1,-7.74999999999994,-14.15,7.25000000000006,-14.45,571.9,70.4,19.9,13.9,191.6,73.1,173.2,75.1,4.3,-41,-127,85.3,142,761.7,273,94,46.75,165.9,5.15000000000003,131,-110.8319,36.4225
"Rhodiola rhodantha","Q95",3.25000000000006,14.2,0.380999994277954,939.8,22.85,-12.05,39.6,12.95,8.45000000000005,14.45,-6.54999999999995,1394.5,181.8,73.6,54.9,478.5,271.7,408.7,327.8,94.6,36,-41.6,191.9,226,2002.8,306,143,151,438.8,11.45,213,-105.4973,44.575
"Rhodiola rhodantha","range",7.30000000000001,3.7,0.0809999942779541,178.8,6.89999999999998,9.10000000000002,6.5,20.7,22.6,7.19999999999999,7.90000000000003,822.6,111.4,53.7,41,286.9,198.6,235.5,252.7,90.3,77,85.4,106.6,84,1241.1,33,49,104.25,272.9,6.30000000000001,82,5.33460000000001,8.1525
"Rhodiola rhodantha","optimum",-2.24,13.1,0.355,822.8,18.33,-17.32,35.9,7.93,-12.01,9.41,-12.04,847,115.5,40.7,29.1,298.2,131.2,284.6,133,30.6,-6.1,-78.5,98.1,198,1019.1,280,134,79,-44.2,9.58,147,-105.841,39.558
"Rhodiola rosea","mean",1.28,5.8,0.233,683.8,14.12,-11.1,25.2,4.95,-0.81,10.42,-7.03,1589.4,197.3,74.5,31.4,538.6,249.9,415.9,402,146.5,77.1,-3.4,149.9,183,1509.1,293,110,139,12066503.7,7.74,213,13.318,59.631
"Rhodiola rosea","median",0.850000000000023,5.5,0.225999999046326,688.6,13.85,-11.85,25.8,6.15000000000003,-0.649999999999977,10.05,-7.54999999999995,1447.9,173.8,69.7,29.5,476.9,238.6,378.9,333.7,123.2,64.4,-10.9,131,187,1304.5,292,113,109,487.4,7.65000000000003,188,9.6336,61.4665
"Rhodiola rosea","Q05",-5.38999999999997,2.6,0.152999997138977,339.62,10.45,-24.39,12.3,-5.64999999999998,-17.39,6.85000000000002,-20.15,670.08,92.8,26.62,16.7,246.42,92.02,229.82,105.4,42.555,7.5,-53.545,73.255,115,729.14,265,69,47,206.56,4.45000000000005,134,-44.71684,45.25554
"Rhodiola rosea","Q95",8.15000000000003,9.5,0.327999997138977,1157,18.7500000000001,1.15000000000003,39.7,11.55,9.85000000000002,14.85,3.35000000000002,3192.98,388.42,146.68,48.64,1073.66,482.4,734.78,975.36,348.68,204.9,70.3,301.2,234,2980.44,342.65,139,365,2734.34,11.2500000000001,365,88.26984,69.71588
"Rhodiola rosea","range",13.54,6.9,0.175,817.38,8.30000000000001,25.54,27.4,17.2,27.24,8,23.5,2522.9,295.62,120.06,31.94,827.24,390.38,504.96,869.96,306.125,197.4,123.845,227.945,119,2251.3,77.6499999999996,70,318,2527.78,6.80000000000001,231,132.98668,24.46034
"Rhodiola rosea","optimum",-0.16,5.4,0.188,706.4,12.94,-13.98,27.8,8.43,7.54,9.34,-8.88,1386.9,141.7,69.3,31.3,406.7,244,341.9,218.6,101,50.5,-25.1,97.5,188,1101.3,288,118,92,-176.2,7.2,173,7.936,61.504
"Rhododendron aureum","mean",-4.12,8,0.19,1222.6,16.92,-24.72,41.6,9.37,-15.13,11.52,-19.81,1220.3,211.9,37.1,62.6,554.9,130.8,517.2,165.2,126.8,49.4,-13.1,139.9,173,1383.7,281,123,107,9924739.6,9.65,160,127.922,52.952
"Rhododendron aureum","median",-4.24999999999994,8.2,0.19099999666214,1209,16.55,-24.75,42.1,10.2500000000001,-16.7499999999999,11.05,-19.85,1033,198.8,22.6,63.45,530.9,84.4,473.3,96.55,105.9,36.9,-15.15,124.8,171,1253.9,277,125,102,523.5,9.55000000000001,153,128.0789,53.04205
"Rhododendron aureum","Q05",-11.165,3.7,0.11599999666214,849.48,11.85,-35.35,30.6,-1.64999999999998,-28.465,7.43500000000004,-30.95,473.425,85.685,5.6,26.9,226.7,20.57,205.555,21.685,23.77,-8.1,-65.615,76.885,130,724.04,256,97,54,214.255,5.95000000000005,116,93.24,36.5667
"Rhododendron aureum","Q95",3.26500000000004,11.4,0.257149993181228,1647.115,22.665,-12.05,53.315,16.7500000000001,5.25000000000006,17.065,-6.04999999999995,2458.885,376.215,113.93,105,983.575,373.175,974.425,520.25,276.605,143.19,56.5,251.815,226,2379.24,321,143,168,1320.51,13.345,226.4,166.492175,63.48597
"Rhododendron aureum","range",14.43,7.7,0.141149996519089,797.635,10.815,23.3,22.715,18.4,33.715,9.62999999999996,24.9,1985.46,290.53,108.33,78.1,756.875,352.605,768.87,498.565,252.835,151.29,122.115,174.93,96,1655.2,65,46,114,1106.255,7.39499999999998,110.4,73.252175,26.91927
"Rhododendron aureum","optimum",-4.12,9.4,0.192,1189.4,15.2,-22.35,42.5,10.19,-16.8,10.03,-19.48,820,190.2,14.9,35.2,517.8,52,381.2,64.3,66.1,19.2,-4.5,97.6,167,1163.2,271,133,103,-137.2,9.18,150,105.338,51.908
"Rhododendron camtschaticum","mean",-0.27,4.7,0.171,787.2,13.93,-13.2,27.1,3.91,-0.35,10.01,-9.93,1757.4,239.4,83.4,34.7,632.3,280.1,447.7,416.6,184.5,92.8,4.7,179.8,199,1342.4,296,119,112,29863335.9,7.56,197,57.148,54.365
"Rhododendron camtschaticum","median",0.250000000000057,5.2,0.18400000333786,886.8,14.05,-14.85,30.7,3.45000000000005,2.55000000000001,9.75000000000006,-10.35,1660.3,225,78.7,34,592.4,264.4,401.3,372.7,170.4,83.4,-3.4,166.8,200,1271.9,294,122,99,564.8,7.65000000000003,182,151.5411,53.5152
"Rhododendron camtschaticum","Q05",-6.54999999999995,1.3,0.10039999961853,338.62,9.35000000000002,-24.35,11.08,-3.24999999999994,-16.55,7.05000000000001,-20.67,604.42,93.22,21.8,21.24,243.68,72.3,217.94,87.32,45.02,8.36,-51.54,91.32,136.35,730.9,267.8,81.8,30,174.44,3.92000000000004,131,-173.01224,43.55984
"Rhododendron camtschaticum","Q95",5.21000000000004,7.4,0.250999999046326,1161.04,19.35,-0.689999999999967,38.4,12.7500000000001,9.77000000000002,14.91,0.510000000000022,3463.84,408.34,185.32,55.08,1104.68,639.58,851.24,984.06,348.6,226.06,97.9,284.66,254.05,2245.56,346.2,144,287.3,429496729.5,11.71,365,173.16,64.42252
"Rhododendron camtschaticum","range",11.76,6.1,0.150599999427795,822.42,10,23.66,27.32,16,26.32,7.86000000000002,21.18,2859.42,315.12,163.52,33.84,861,567.28,633.3,896.74,303.58,217.7,149.44,193.34,117.7,1514.66,78.4,62.2,257.3,429496555.06,7.78999999999998,234,346.17224,20.86268
"Rhododendron camtschaticum","optimum",3.09,6.1,0.197,945,14.52,-19.66,34.1,2.98,4.98,9.64,-15.07,1709.8,223.6,83.8,34.1,619,285.2,392,347,179.5,85.8,-5.4,112.6,195,1227.2,286,135,101,-300,8.27,152,157.432,52.943
"Rhododendron ferrugineum","mean",2.06,9.2,0.325,690.4,16.16,-12.23,28.4,6.86,-3.56,10.92,-6.83,1614.6,193.7,82.8,26.8,537.4,282.4,494.1,305.4,120.8,66.3,9.3,111.5,172,1608.1,306,101,138,7793644.8,8.5,213,8.321,45.937
"Rhododendron ferrugineum","median",1.55000000000001,9.3,0.324000000953674,702.05,15.85,-13.05,28.7,8.35000000000002,-5.54999999999995,10.55,-7.54999999999995,1563.35,191.3,75.7,27.4,531.9,264.5,490.35,277.1,117,62.55,13.45,105.1,174,1452.2,304,105,128,635.45,8.55000000000001,201,8.56855,46.35325
"Rhododendron ferrugineum","Q05",-2.04999999999995,8.2,0.294000005722046,575.7,12.45,-17.65,24.4,-4.74999999999994,-10.45,7.05000000000001,-11.65,980.415,111.9,39.7,10.4,308.1,142.405,253.61,145.305,53.8,9.4,-65.7,62.205,110,835.9,286,59,69,322.31,5.52500000000002,160,0.55251,42.595405
"Rhododendron ferrugineum","Q95",8.04499999999999,10.2,0.357999992370605,763.095,21.45,-4.84999999999997,31.4,13.55,12.15,16.55,-0.0549999999999738,2452.295,287.495,150,42.395,797.265,488.795,775.485,546.295,199.2,134.495,83.495,182.4,220,3010.305,334,128,250.25,1291.82,11.45,310,13.36991,47.36137
"Rhododendron ferrugineum","range",10.0949999999999,2,0.0639999866485595,187.395,9,12.8,7,18.3,22.6,9.5,11.595,1471.88,175.595,110.3,31.995,489.165,346.39,521.875,400.99,145.4,125.095,149.195,120.195,110,2174.405,48,69,181.25,969.509999999999,5.92500000000003,150,12.8174,4.765965
"Rhododendron ferrugineum","optimum",1.16,9.4,0.322,723.5,15.7,-13.98,28.8,9.63,-7.11,10.09,-8.2,1527,191.4,52.8,36.3,536.7,263,320.9,247.3,112.5,53.9,22.9,85.9,167,1358.7,302,109,133,-79,8.24,194,7.186,46.517
"Rhododendron groenlandicum","mean",3.85,7.5,0.218,946.8,21.28,-13.6,34.9,10.66,-2.82,15.76,-8.51,1204.9,151.6,58,32.3,421.1,193.4,315.1,279.4,103.9,36,-36.6,140.5,144,2441.4,315,94,184,387538.4,11.95,234,-90.804,49.441
"Rhododendron groenlandicum","median",4.35000000000002,8.05,0.216000008583069,987,22.05,-14.65,36.5,12.55,-6.54999999999995,16.35,-8.89999999999998,1012.9,117.8,54.05,26.1,327.05,178.2,296.7,214.65,73.4,19.25,-40.6,109.2,140,2512.85,315,94,178,579.65,12.45,227,-85.0765,47.78395
"Rhododendron groenlandicum","Q05",-2.24999999999994,3.9,0.147000002861023,473.985,15.7500000000001,-23.55,18.7,-0.649999999999977,-14.795,10.95,-18.35,452.31,77.8,12.8,12.4,207.92,50.1,167.055,55.5,16,-19.1,-84.6,67.9,115,1339.65,281,74,106.3,273.31,8.35000000000002,169,-135.294925,44.15
"Rhododendron groenlandicum","Q95",8.95000000000005,9.9,0.30699999332428,1266.39,25.35,0.750000000000057,44.3,18.55,16.95,19.15,3.55000000000001,2862.085,414.75,117.4,66.4,1143.555,383.59,530.235,902.35,384.56,172.99,34.8799999999999,397.045,187,3407.495,348,117,365,2152.24,14.2500000000001,365,-59.986095,61.1972
"Rhododendron groenlandicum","range",11.2,6,0.159999990463257,792.405,9.59999999999997,24.3,25.6,19.2,31.745,8.19999999999999,21.9,2409.775,336.95,104.6,54,935.634999999999,333.49,363.18,846.85,368.56,192.09,119.48,329.145,72,2067.845,67,43,258.7,1878.93,5.90000000000003,196,75.30883,17.0472
"Rhododendron groenlandicum","optimum",5.28,9.1,0.219,1015.5,22.76,-15.17,38.9,15.84,-9.23,17.27,-9.01,835.6,106.4,19.2,15.6,297,67.6,293.8,76.1,29.7,-0.3,-39.8,93.3,134,2738.7,315,94,183,-44.6,13.25,217,-69.399,45.924
"Rhododendron lapponicum","mean",-3.27,6.3,0.186,998.3,14.58,-19.94,34.5,7.28,-9.54,9.87,-15.45,938.6,129.1,43.3,41.6,340.1,143.6,314.7,202.8,78.6,32.1,-28.7,107.3,184,1160.8,280,126,95,9190012.1,8.18,156,-46.083,62.961
"Rhododendron lapponicum","median",-2.54999999999995,5.7,0.183000004291534,923.05,14.05,-16.7499999999999,34.2,8.50000000000003,-7.74999999999994,9.55000000000001,-12.15,819,120.65,35.8,33.7,310.4,119.75,289.4,177.75,68.5,23.7,-33.7,103.5,184,1070.75,281,126,92,296.75,8.15000000000003,154,-58.07995,66.81135
"Rhododendron lapponicum","Q05",-10.65,4.8,0.128999996185303,715.1,10.35,-31.55,25.8,-5.34999999999997,-26.15,6.05000000000001,-27.535,382.43,64.215,9.7,14.7,172.015,34.4,158.06,37.8,20.315,-8.685,-70.385,65.8,148,598.42,257.8,99,46,137.6,4.75000000000006,113,-149.66887,44.27723
"Rhododendron lapponicum","Q95",3.05000000000001,9.6,0.260849989652634,1490.04,21.035,-12.85,48.5,13.85,2.95000000000005,15.235,-8.64999999999998,1919.885,216.485,111.485,83.07,588.325,358.685,559.295,458.755,169.8,99.755,37.2799999999999,164.655,224,2170.47,313,152,150.7,789.725,12.02,216,23.539215,69.869225
"Rhododendron lapponicum","range",13.7,4.8,0.131849993467331,774.94,10.685,18.7,22.7,19.2,29.1,9.18500000000003,18.885,1537.455,152.27,101.785,68.37,416.31,324.285,401.235,420.955,149.485,108.44,107.665,98.855,76,1572.05,55.2,53,104.7,652.125,7.26999999999995,103,173.208085,25.591995
"Rhododendron lapponicum","optimum",-0.9,5.1,0.183,777.3,13.58,-15.13,27.4,9.01,-4.21,9.09,-10.44,653.1,105.7,16.5,28.8,268.7,60,267,69.6,36.3,8.5,-34.7,89.2,171,1003.5,286,120,89,-56.4,8.16,163,18.432,68.685
"Rhododendron tomentosum","mean",2.5,6.2,0.194,917.6,19.63,-12.59,32.2,13.82,-4.73,14.55,-9.04,725.5,97.2,33.9,33.8,263.1,111.7,258.4,138.1,52,12.8,-40.2,92.2,141,2072.9,306,97,163,445545.1,11.18,213,27.746,61.312
