"GBIF_name" "SCIENTIFIC_NAME" "AUTHOR" "STATUS" "FAMILY" "ACCEPTED_SPECIES" "ACCEPTED_AUTHOR" "n_sci" "one_is_acc" "all_unresolved" "just_one_syn" "one_is_un" "non_vasc_typo" "SPECIES_NAME" "ITEX_name" "n_occ"
"Saussurea tomentosa" "Saussurea tomentosa" "Kom." "Accepted" "Compositae" "Saussurea tomentosa" "Kom." 1 TRUE FALSE FALSE FALSE FALSE "Saussurea tomentosa" "Saussurea tomentosa" 190
"Saussurea triangulata" "Saussurea triangulata" "Trautv. & C.A.Mey." "Accepted" "Compositae" "Saussurea triangulata" "Trautv. & C.A.Mey." 1 TRUE FALSE FALSE FALSE FALSE "Saussurea triangulata" "Saussurea triangulata" 286
"Saussurea yanagisawae" "Saussurea yanagisawae" "Takeda" "Accepted" "Compositae" "Saussurea yanagisawae" "Takeda" 1 TRUE FALSE FALSE FALSE FALSE "Saussurea yanagisawae" "Saussurea yanagisawae" 203
"Saxifraga aizoides" "Saxifraga aizoides" "L." "Accepted" "Saxifragaceae" "Saxifraga aizoides" "L." 1 TRUE FALSE FALSE FALSE FALSE "Saxifraga aizoides" "Saxifraga aizoides" 76494
"Saxifraga androsacea" "Saxifraga androsacea" "L." "Accepted" "Saxifragaceae" "Saxifraga androsacea" "L." 1 TRUE FALSE FALSE FALSE FALSE "Saxifraga androsacea" "Saxifraga androsacea" 7979
"Saxifraga bronchialis" "Saxifraga bronchialis" "L." "Accepted" "Saxifragaceae" "Saxifraga bronchialis" "L." 1 TRUE FALSE FALSE FALSE FALSE "Saxifraga bronchialis" "Saxifraga bronchialis" 8143
"Saxifraga cernua" "Saxifraga cernua" "L." "Accepted" "Saxifragaceae" "Saxifraga cernua" "L." 1 TRUE FALSE FALSE FALSE FALSE "Saxifraga cernua" "Saxifraga cernua" 13302
"Saxifraga cespitosa" "Saxifraga cespitosa" "L." "Accepted" "Saxifragaceae" "Saxifraga cespitosa" "L." 1 TRUE FALSE FALSE FALSE FALSE "Saxifraga cespitosa" "Saxifraga cespitosa" 15245
"Saxifraga exarata" "Saxifraga exarata" "Vill." "Accepted" "Saxifragaceae" "Saxifraga exarata" "Vill." 1 TRUE FALSE FALSE FALSE FALSE "Saxifraga exarata" "Saxifraga exarata" 17181
"Saxifraga flagellaris" "Saxifraga flagellaris" "Willd." "Accepted" "Saxifragaceae" "Saxifraga flagellaris" "Willd." 1 TRUE FALSE FALSE FALSE FALSE "Saxifraga flagellaris" "Saxifraga flagellaris" 1487
"Saxifraga flagellaris subsp. platysepala" "Saxifraga flagellaris subsp. platysepala" "(Trautv.) A.E.Porsild" "Accepted" "Saxifragaceae" "Saxifraga flagellaris subsp. platysepala" "(Trautv.) A.E.Porsild" 1 TRUE FALSE FALSE FALSE FALSE "Saxifraga flagellaris subsp. platysepala" "Saxifraga flagellaris subsp. platysepala" 212
"Saxifraga foliolosa" "Saxifraga foliolosa" "R.Br." "Accepted" "Saxifragaceae" "Saxifraga foliolosa" "R.Br." 1 TRUE FALSE FALSE FALSE FALSE "Saxifraga foliolosa" "Saxifraga foliolosa" 1334
"Saxifraga hieraciifolia Waldst. & Kit." "Saxifraga hieraciifolia" "Waldst. & Kit. ex Willd." "Accepted" "Saxifragaceae" "Saxifraga hieraciifolia" "Waldst. & Kit. ex Willd." 1 TRUE FALSE FALSE FALSE FALSE "Saxifraga hieraciifolia" "Saxifraga hieraciifolia" 577
"Saxifraga hirculus" "Saxifraga hirculus" "L." "Accepted" "Saxifragaceae" "Saxifraga hirculus" "L." 1 TRUE FALSE FALSE FALSE FALSE "Saxifraga hirculus" "Saxifraga hirculus" 22604
"Saxifraga hyperborea" "Saxifraga hyperborea" "R.Br." "Accepted" "Saxifragaceae" "Saxifraga hyperborea" "R.Br." 1 TRUE FALSE FALSE FALSE FALSE "Saxifraga hyperborea" "Saxifraga hyperborea" 2719
"Saxifraga hypnoides" "Saxifraga hypnoides" "L." "Accepted" "Saxifragaceae" "Saxifraga hypnoides" "L." 1 TRUE FALSE FALSE FALSE FALSE "Saxifraga hypnoides" "Saxifraga hypnoides" 7798
"Saxifraga nelsoniana D.Don" "Saxifraga nelsoniana" "D.Don" "Accepted" "Saxifragaceae" "Saxifraga nelsoniana" "D.Don" 1 TRUE FALSE FALSE FALSE FALSE "Saxifraga nelsoniana" "Saxifraga nelsoniana" 0
"Saxifraga nivalis L." "Saxifraga nivalis" "L." "Accepted" "Saxifragaceae" "Saxifraga nivalis" "L." 1 TRUE FALSE FALSE FALSE FALSE "Saxifraga nivalis" "Saxifraga nivalis" 2574
"Saxifraga oppositifolia" "Saxifraga oppositifolia" "L." "Accepted" "Saxifragaceae" "Saxifraga oppositifolia" "L." 1 TRUE FALSE FALSE FALSE FALSE "Saxifraga oppositifolia" "Saxifraga oppositifolia" 65155
"Saxifraga punctata" "Saxifraga punctata" "L." "Accepted" "Saxifragaceae" "Saxifraga punctata" "L." 1 TRUE FALSE FALSE FALSE FALSE "Saxifraga punctata" "Saxifraga punctata" 193
"Saxifraga reflexa Hook." "Saxifraga reflexa" "Hook." "Accepted" "Saxifragaceae" "Saxifraga reflexa" "Hook." 1 TRUE FALSE FALSE FALSE FALSE "Saxifraga reflexa" "Saxifraga reflexa" 0
"Saxifraga rhomboidea" "Saxifraga rhomboidea" "Greene" "Accepted" "Saxifragaceae" "Saxifraga rhomboidea" "Greene" 1 TRUE FALSE FALSE FALSE FALSE "Saxifraga rhomboidea" "Saxifraga rhomboidea" 574
"Saxifraga rosacea" "Saxifraga rosacea" "Moench" "Accepted" "Saxifragaceae" "Saxifraga rosacea" "Moench" 1 TRUE FALSE FALSE FALSE FALSE "Saxifraga rosacea" "Saxifraga rosacea" 2023
"Saxifraga stellaris" "Saxifraga stellaris" "L." "Accepted" "Saxifragaceae" "Saxifraga stellaris" "L." 1 TRUE FALSE FALSE FALSE FALSE "Saxifraga stellaris" "Saxifraga stellaris" 18825
"Saxifraga tenuis" "Saxifraga tenuis" "(Wahlenb.) Harry Sm. ex Lindm." "Accepted" "Saxifragaceae" "Saxifraga tenuis" "(Wahlenb.) Harry Sm. ex Lindm." 1 TRUE FALSE FALSE FALSE FALSE "Saxifraga tenuis" "Saxifraga tenuis" 686
"Saxifraga tricuspidata" "Saxifraga tricuspidata" "Rottb." "Accepted" "Saxifragaceae" "Saxifraga tricuspidata" "Rottb." 1 TRUE FALSE FALSE FALSE FALSE "Saxifraga tricuspidata" "Saxifraga tricuspidata" 4192
"Scapania paludicola" "Scapania paludicola" "Loeske & K. Müller" "Accepted" "Scapaniaceae" "Scapania paludicola" "Loeske & K. Müller" 1 TRUE FALSE FALSE FALSE FALSE "Scapania paludicola" "Scapania paludicola" 3431
"Scirpus maximowiczii" "Scirpus maximowiczii" "C.B.Clarke" "Accepted" "Cyperaceae" "Scirpus maximowiczii" "C.B.Clarke" 1 TRUE FALSE FALSE FALSE FALSE "Scirpus maximowiczii" "Scirpus maximowiczii" 509
"Scleranthus singuliflorus" "Scleranthus singuliflorus" "(F.Muell.) Mattf." "Unresolved" "Caryophyllaceae" "Scleranthus mniaroides" "F.Muell." 1 FALSE TRUE FALSE TRUE FALSE "Scleranthus mniaroides" "Scleranthus mniaroides" 0
"Scorpidium revolvens" "Scorpidium revolvens" "(Sw.) Rubers" "Accepted" "Amblystegiaceae" "Scorpidium revolvens" "(Sw.) Rubers" 1 TRUE FALSE FALSE FALSE FALSE "Scorpidium revolvens" "Scorpidium revolvens" 19034
"Scorzonera cana" "Scorzonera cana" "(C.A.Mey.) Grossh." "Unresolved" "Compositae" "Podospermum canum" "C.A.Mey." 3 FALSE FALSE FALSE TRUE FALSE "Scorzonera cana" "Scorzonera cana" 1391
"Scorzonera cana" "Scorzonera cana" "(C.A.Mey.) O.Hoffm." "Synonym" "Compositae" "Podospermum canum" "C.A.Mey." 3 FALSE FALSE FALSE TRUE FALSE "Scorzonera cana" "Scorzonera cana" 1391
"Scorzonera cana" "Scorzonera cana" "(C.A.Mey.) Griseb." "Synonym" "Compositae" "Podospermum canum" "C.A.Mey." 3 FALSE FALSE FALSE TRUE FALSE "Scorzonera cana" "Scorzonera cana" 1391
"Scorzoneroides autumnalis" "Leontodon autumnalis" "Oed." "Unresolved" "Compositae" "Leontodon autumnalis" "Oed." 2 FALSE FALSE FALSE TRUE FALSE "Scorzoneroides autumnalis" "Scorzoneroides autumnalis" 420104
"Scorzoneroides autumnalis" "Leontodon autumnalis" "L." "Synonym" "Compositae" "Scorzoneroides autumnalis" "(L.) Moench" 2 FALSE FALSE FALSE TRUE FALSE "Scorzoneroides autumnalis" "Scorzoneroides autumnalis" 420104
"Scorzoneroides autumnalis" "Scorzoneroides autumnalis" "(L.) Moench" "Accepted" "Compositae" "Scorzoneroides autumnalis" "(L.) Moench" 1 TRUE FALSE FALSE FALSE FALSE "Scorzoneroides autumnalis" "Scorzoneroides autumnalis" 420104
"Sedum alpestre" "Sedum alpestre" "Vill." "Accepted" "Crassulaceae" "Sedum alpestre" "Vill." 1 TRUE FALSE FALSE FALSE FALSE "Sedum alpestre" "Sedum alpestre" 13945
"Sedum atratum" "Sedum atratum" "L." "Accepted" "Crassulaceae" "Sedum atratum" "L." 1 TRUE FALSE FALSE FALSE FALSE "Sedum atratum" "Sedum atratum" 14657
"Sedum lanceolatum" "Sedum lanceolatum" "Torr." "Accepted" "Crassulaceae" "Sedum lanceolatum" "Torr." 1 TRUE FALSE FALSE FALSE FALSE "Sedum lanceolatum" "Sedum lanceolatum" 10919
"Sedum quadrifidum" "Sedum quadrifidum" "Pall." "Accepted" "Crassulaceae" "Sedum quadrifidum" "Pall." 1 TRUE FALSE FALSE FALSE FALSE "Sedum quadrifidum" "Sedum quadrifidum" 15
"Sedum roseum" "Rhodiola rosea" "L." "Synonym" "Crassulaceae" "Sedum roseum" "(L.) Scop." 1 FALSE FALSE TRUE FALSE FALSE "Sedum roseum" "Sedum roseum" 46
"Sedum tenellum" "Sedum tenellum" "M. Bieb." "Accepted" "Crassulaceae" "Sedum tenellum" "M. Bieb." 1 TRUE FALSE FALSE FALSE FALSE "Sedum tenellum" "Sedum tenellum" 254
"Sedum villosum" "Sedum villosum" "L." "Accepted" "Crassulaceae" "Sedum villosum" "L." 1 TRUE FALSE FALSE FALSE FALSE "Sedum villosum" "Sedum villosum" 13491
"Selaginella densa" "Selaginella densa" "Rydb." "Accepted" "Selaginellaceae" "Selaginella densa" "Rydb." 1 TRUE FALSE FALSE FALSE FALSE "Selaginella densa" "Selaginella densa" 2436
"Selaginella scopulorum" "Selaginella scopulorum" "Maxon" "Accepted" "Selaginellaceae" "Selaginella scopulorum" "Maxon" 1 TRUE FALSE FALSE FALSE FALSE "Selaginella scopulorum" "Selaginella scopulorum" 710
"Selaginella selaginoides" "Selaginella selaginoides" "(L.) P. Beauv. ex Mart. & Schrank" "Accepted" "Selaginellaceae" "Selaginella selaginoides" "(L.) P. Beauv. ex Mart. & Schrank" 1 TRUE FALSE FALSE FALSE FALSE "Selaginella selaginoides" "Selaginella selaginoides" 90189
"Selaginella sibirica" "Selaginella sibirica" "(Milde) Hieron." "Accepted" "Selaginellaceae" "Selaginella sibirica" "(Milde) Hieron." 1 TRUE FALSE FALSE FALSE FALSE "Selaginella sibirica" "Selaginella sibirica" 1048
"Sempervivum caucasicum" "Sempervivum caucasicum" "Rupr. ex Boiss." "Accepted" "Crassulaceae" "Sempervivum caucasicum" "Rupr. ex Boiss." 1 TRUE FALSE FALSE FALSE FALSE "Sempervivum caucasicum" "Sempervivum caucasicum" 313
"Senecio fremontii" "Senecio fremontii" "Torr. & A.Gray" "Accepted" "Compositae" "Senecio fremontii" "Torr. & A.Gray" 2 TRUE FALSE FALSE TRUE FALSE "Senecio fremontii" "Senecio fremontii" 1339
"Senecio fremontii" "Senecio fremontii" "(Torr. & A.Gray) Rydb." "Unresolved" "Compositae" "Senecio riddellii" "Torr. & A.Gray" 2 TRUE FALSE FALSE TRUE FALSE "Senecio fremontii" "Senecio fremontii" 1339
"Senecio gunnii" "Senecio gunnii" "(Hook.f.) Belcher" "Accepted" "Compositae" "Senecio gunnii" "(Hook.f.) Belcher" 1 TRUE FALSE FALSE FALSE FALSE "Senecio gunnii" "Senecio gunnii" 2811
"Senecio lugens" "Senecio lugens" "Richardson" "Accepted" "Compositae" "Senecio lugens" "Richardson" 1 TRUE FALSE FALSE FALSE FALSE "Senecio lugens" "Senecio lugens" 1472
"Senecio pinnatifolius" "Senecio pinnatifolius" "A.Rich." "Accepted" "Compositae" "Senecio pinnatifolius" "A.Rich." 1 TRUE FALSE FALSE FALSE FALSE "Senecio pinnatifolius" "Senecio pinnatifolius" 11013
"Sesleria caerulea" "Sesleria caerulea" "(L.) Ard." "Accepted" "Poaceae" "Sesleria caerulea" "(L.) Ard." 1 TRUE FALSE FALSE FALSE FALSE "Sesleria caerulea" "Sesleria caerulea" 125718
"Sibbaldia procumbens" "Sibbaldia procumbens" "L." "Accepted" "Rosaceae" "Sibbaldia procumbens" "L." 3 TRUE FALSE FALSE TRUE FALSE "Sibbaldia procumbens" "Sibbaldia procumbens" 34099
"Sibbaldia procumbens" "Sibbaldia procumbens" "L." "Unresolved" NA "Sibbaldia procumbens" "L." 3 TRUE FALSE FALSE TRUE FALSE "Sibbaldia procumbens" "Sibbaldia procumbens" 34099
"Sibbaldia procumbens" "Sibbaldia procumbens" "M.Bieb." "Synonym" "Rosaceae" "Sibbaldia parviflora" "Willd." 3 TRUE FALSE FALSE TRUE FALSE "Sibbaldia procumbens" "Sibbaldia procumbens" 34099
"Sibbaldianthe bifurca" "Potentilla bifurca" "auct." "Unresolved" "Rosaceae" "Potentilla bifurca" "auct." 3 FALSE FALSE FALSE TRUE FALSE "Sibbaldianthe bifurca" "Sibbaldianthe bifurca" 4260
"Sibbaldianthe bifurca" "Potentilla bifurca" "Hook.f." "Unresolved" "Rosaceae" "Potentilla bifurca" "Hook.f." 3 FALSE FALSE FALSE TRUE FALSE "Sibbaldianthe bifurca" "Sibbaldianthe bifurca" 4260
"Sibbaldianthe bifurca" "Potentilla bifurca" "L." "Synonym" "Rosaceae" "Sibbaldianthe bifurca" "(L.) Kurtto & T.Erikss." 3 FALSE FALSE FALSE TRUE FALSE "Sibbaldianthe bifurca" "Sibbaldianthe bifurca" 4260
"Silene acaulis" "Silene acaulis" "(L.) Jacq." "Accepted" "Caryophyllaceae" "Silene acaulis" "(L.) Jacq." 1 TRUE FALSE FALSE FALSE FALSE "Silene acaulis" "Silene acaulis" 79485
"Silene apetala" "Silene apetala" "Willd." "Accepted" "Caryophyllaceae" "Silene apetala" "Willd." 1 TRUE FALSE FALSE FALSE FALSE "Silene apetala" "Silene apetala" 3373
"Silene dioica" "Silene dioica" "(L.) Clairv." "Accepted" "Caryophyllaceae" "Silene dioica" "(L.) Clairv." 1 TRUE FALSE FALSE FALSE FALSE "Silene dioica" "Silene dioica" 500731
"Silene involucrata" "Melandrium affine" "(J. Vahl ex Fr.) J. Vahl" "Synonym" "Caryophyllaceae" "Silene involucrata" "(Cham. & Schltdl.) Bocquet" 1 FALSE FALSE TRUE FALSE FALSE "Silene involucrata" "Silene involucrata" 2539
"Silene involucrata" "Silene involucrata" "(Cham. & Schltdl.) Bocquet" "Accepted" "Caryophyllaceae" "Silene involucrata" "(Cham. & Schltdl.) Bocquet" 1 TRUE FALSE FALSE FALSE FALSE "Silene involucrata" "Silene involucrata" 2539
"Silene repens" "Silene repens" "Patrin" "Accepted" "Caryophyllaceae" "Silene repens" "Patrin" 1 TRUE FALSE FALSE FALSE FALSE "Silene repens" "Silene repens" 2852
"Silene saxatilis" "Silene saxatilis" "Sims" "Unresolved" "Caryophyllaceae" "Silene saxatilis" "Sims" 1 FALSE TRUE FALSE TRUE FALSE "Silene saxatilis" "Silene saxatilis" 281
"Silene suecica" "Lychnis alpina" "L." "Synonym" "Caryophyllaceae" "Silene suecica" "(Lodd.) Greuter & Burdet" 1 FALSE FALSE TRUE FALSE FALSE "Silene suecica" "Silene suecica" 2623
"Silene taimyrensis" "Silene taimyrensis" "(Tolm.) Bocquet" "Accepted" "Caryophyllaceae" "Silene taimyrensis" "(Tolm.) Bocquet" 1 TRUE FALSE FALSE FALSE FALSE "Silene taimyrensis" "Silene taimyrensis" 312
"Silene uralensis" "Silene uralensis" "(Rupr.) Bocquet" "Accepted" "Caryophyllaceae" "Silene uralensis" "(Rupr.) Bocquet" 1 TRUE FALSE FALSE FALSE FALSE "Silene uralensis" "Silene uralensis" 2544
"Silene uralensis subsp. apetala" "Melandrium apetalum" "(L.) Fenzl" "Synonym" "Caryophyllaceae" "Silene uralensis subsp. apetala" "(L.) Bocquet" 1 FALSE FALSE TRUE FALSE FALSE "Silene uralensis subsp. apetala" "Silene uralensis subsp. apetala" 19
"Silene uralensis subsp. apetala" "Silene uralensis subsp. apetala" "(L.) Bocquet" "Accepted" "Caryophyllaceae" "Silene uralensis subsp. apetala" "(L.) Bocquet" 1 TRUE FALSE FALSE FALSE FALSE "Silene uralensis subsp. apetala" "Silene uralensis subsp. apetala" 19
"Soldanella alpina" "Soldanella alpina" "L." "Accepted" "Primulaceae" "Soldanella alpina" "L." 1 TRUE FALSE FALSE FALSE FALSE "Soldanella alpina" "Soldanella alpina" 52976
"Soldanella pusilla" "Soldanella pusilla" "Baumg." "Accepted" "Primulaceae" "Soldanella pusilla" "Baumg." 1 TRUE FALSE FALSE FALSE FALSE "Soldanella pusilla" "Soldanella pusilla" 4706
"Solidago multiradiata" "Solidago multiradiata" "Nutt." "Accepted" "Compositae" "Solidago multiradiata" "Nutt." 2 TRUE FALSE FALSE TRUE FALSE "Solidago multiradiata" "Solidago multiradiata" 5567
"Solidago multiradiata" "Solidago multiradiata" "Aiton" "Unresolved" "Compositae" "Solidago multiradiata" "Aiton" 2 TRUE FALSE FALSE TRUE FALSE "Solidago multiradiata" "Solidago multiradiata" 5567
"Solidago simplex" "Solidago simplex" "Kunth" "Accepted" "Compositae" "Solidago simplex" "Kunth" 1 TRUE FALSE FALSE FALSE FALSE "Solidago simplex" "Solidago simplex" 1697
"Solidago virgaurea" "Solidago virgaurea" "L." "Accepted" "Compositae" "Solidago virgaurea" "L." 2 TRUE FALSE FALSE TRUE FALSE "Solidago virgaurea" "Solidago virgaurea" 453779
"Solidago virgaurea" "Solidago virgaurea" "Bigel." "Unresolved" "Compositae" "Solidago virgaurea" "Bigel." 2 TRUE FALSE FALSE TRUE FALSE "Solidago virgaurea" "Solidago virgaurea" 453779
"Spergula arvensis" "Spergula arvensis" "L." "Accepted" "Caryophyllaceae" "Spergula arvensis" "L." 1 TRUE FALSE FALSE FALSE FALSE "Spergula arvensis" "Spergula arvensis" 168478
"Sphagnum angustifolium" "Sphagnum angustifolium" "(Warnst.) C.E.O. Jensen" "Accepted" "Sphagnaceae" "Sphagnum angustifolium" "(Warnst.) C.E.O. Jensen" 1 TRUE FALSE FALSE FALSE FALSE "Sphagnum angustifolium" "Sphagnum angustifolium" 26576
"Sphagnum annulatum" "Sphagnum annulatum" "Warnst." "Accepted" "Sphagnaceae" "Sphagnum annulatum" "Warnst." 1 TRUE FALSE FALSE FALSE FALSE "Sphagnum annulatum" "Sphagnum annulatum" 508
"Sphagnum aongstroemii" "Sphagnum aongstroemii" "C. Hartm." "Accepted" "Sphagnaceae" "Sphagnum aongstroemii" "C. Hartm." 1 TRUE FALSE FALSE FALSE FALSE "Sphagnum aongstroemii" "Sphagnum aongstroemii" 2204
"Sphagnum balticum" "Sphagnum balticum" "(Russow) C.E.O. Jensen" "Accepted" "Sphagnaceae" "Sphagnum balticum" "(Russow) C.E.O. Jensen" 1 TRUE FALSE FALSE FALSE FALSE "Sphagnum balticum" "Sphagnum balticum" 9418
"Sphagnum capillifolium" "Sphagnum capillifolium" "(Ehrh.) Hedw." "Accepted" "Sphagnaceae" "Sphagnum capillifolium" "(Ehrh.) Hedw." 1 TRUE FALSE FALSE FALSE FALSE "Sphagnum capillifolium" "Sphagnum capillifolium" 38547
"Sphagnum centrale" "Sphagnum centrale" "C.E.O. Jensen" "Accepted" "Sphagnaceae" "Sphagnum centrale" "C.E.O. Jensen" 1 TRUE FALSE FALSE FALSE FALSE "Sphagnum centrale" "Sphagnum centrale" 6564
"Sphagnum compactum" "Sphagnum compactum" "Lam. & DC." "Accepted" "Sphagnaceae" "Sphagnum compactum" "Lam. & DC." 1 TRUE FALSE FALSE FALSE FALSE "Sphagnum compactum" "Sphagnum compactum" 19360
"Sphagnum fallax" "Sphagnum fallax" "H. Klinggr." "Accepted" "Sphagnaceae" "Sphagnum fallax" "H. Klinggr." 1 TRUE FALSE FALSE FALSE FALSE "Sphagnum fallax" "Sphagnum fallax" 58831
"Sphagnum fimbriatum" "Sphagnum fimbriatum" "Wilson" "Accepted" "Sphagnaceae" "Sphagnum fimbriatum" "Wilson" 1 TRUE FALSE FALSE FALSE FALSE "Sphagnum fimbriatum" "Sphagnum fimbriatum" 33593
"Sphagnum fuscum" "Sphagnum fuscum" "(Schimp.) H. Klinggr." "Accepted" "Sphagnaceae" "Sphagnum fuscum" "(Schimp.) H. Klinggr." 1 TRUE FALSE FALSE FALSE FALSE "Sphagnum fuscum" "Sphagnum fuscum" 22635
"Sphagnum girgensohnii" "Sphagnum girgensohnii" "Russow" "Accepted" "Sphagnaceae" "Sphagnum girgensohnii" "Russow" 1 TRUE FALSE FALSE FALSE FALSE "Sphagnum girgensohnii" "Sphagnum girgensohnii" 27350
"Sphagnum jensenii" "Sphagnum jensenii" "H. Lindb." "Accepted" "Sphagnaceae" "Sphagnum jensenii" "H. Lindb." 1 TRUE FALSE FALSE FALSE FALSE "Sphagnum jensenii" "Sphagnum jensenii" 4405
"Sphagnum lenense" "Sphagnum lenense" "Pohle" "Accepted" "Sphagnaceae" "Sphagnum lenense" "Pohle" 2 TRUE FALSE FALSE TRUE FALSE "Sphagnum lenense" "Sphagnum lenense" 715
"Sphagnum lenense" "Sphagnum lenense" "H. Lindb. ex L.I. Savicz" "Unresolved" "Sphagnaceae" "Sphagnum lenense" "H. Lindb. ex L.I. Savicz" 2 TRUE FALSE FALSE TRUE FALSE "Sphagnum lenense" "Sphagnum lenense" 715
"Sphagnum lindbergii" "Sphagnum lindbergii" "Schimp." "Accepted" "Sphagnaceae" "Sphagnum lindbergii" "Schimp." 1 TRUE FALSE FALSE FALSE FALSE "Sphagnum lindbergii" "Sphagnum lindbergii" 10609
"Sphagnum recurvum" "Sphagnum recurvum" "P. Beauv." "Accepted" "Sphagnaceae" "Sphagnum recurvum" "P. Beauv." 1 TRUE FALSE FALSE FALSE FALSE "Sphagnum recurvum" "Sphagnum recurvum" 7014
"Sphagnum riparium" "Sphagnum riparium" "Ångström" "Accepted" "Sphagnaceae" "Sphagnum riparium" "Ångström" 1 TRUE FALSE FALSE FALSE FALSE "Sphagnum riparium" "Sphagnum riparium" 8453
"Sphagnum rubellum" "Sphagnum rubellum" "Wilson" "Accepted" "Sphagnaceae" "Sphagnum rubellum" "Wilson" 1 TRUE FALSE FALSE FALSE FALSE "Sphagnum rubellum" "Sphagnum rubellum" 25964
"Sphagnum russowii" "Sphagnum russowii" "Warnst." "Accepted" "Sphagnaceae" "Sphagnum russowii" "Warnst." 1 TRUE FALSE FALSE FALSE FALSE "Sphagnum russowii" "Sphagnum russowii" 20978
"Sphagnum squarrosum" "Sphagnum squarrosum" "Crome" "Accepted" "Sphagnaceae" "Sphagnum squarrosum" "Crome" 1 TRUE FALSE FALSE FALSE FALSE "Sphagnum squarrosum" "Sphagnum squarrosum" 37425
"Sphagnum teres" "Sphagnum teres" "(Schimp.) Ångström" "Accepted" "Sphagnaceae" "Sphagnum teres" "(Schimp.) Ångström" 1 TRUE FALSE FALSE FALSE FALSE "Sphagnum teres" "Sphagnum teres" 20672
"Sphagnum warnstorfii" "Sphagnum warnstorfii" "Russow" "Accepted" "Sphagnaceae" "Sphagnum warnstorfii" "Russow" 1 TRUE FALSE FALSE FALSE FALSE "Sphagnum warnstorfii" "Sphagnum warnstorfii" 23434
"Sphenolobus minutus" "Sphenolobus minutus" "(Schreb.) Berggr." "Accepted" "Anastrophyllaceae" "Sphenolobus minutus" "(Schreb.) Berggr." 1 TRUE FALSE FALSE FALSE FALSE "Sphenolobus minutus" "Sphenolobus minutus" 12386
"Spiraea betulifolia" "Spiraea betulifolia" "Pall." "Accepted" "Rosaceae" "Spiraea betulifolia" "Pall." 3 TRUE FALSE FALSE TRUE FALSE "Spiraea betulifolia" "Spiraea betulifolia" 2897
"Spiraea betulifolia" "Spiraea betulifolia" "Pursh" "Unresolved" "Rosaceae" "Spiraea betulifolia" "Pursh" 3 TRUE FALSE FALSE TRUE FALSE "Spiraea betulifolia" "Spiraea betulifolia" 2897
"Spiraea betulifolia" "Spiraea betulifolia" "Hook." "Unresolved" "Rosaceae" "Spiraea betulifolia" "Hook." 3 TRUE FALSE FALSE TRUE FALSE "Spiraea betulifolia" "Spiraea betulifolia" 2897
"Stellaria crassipes" "Stellaria crassipes" "Hultén" "Accepted" "Caryophyllaceae" "Stellaria crassipes" "Hultén" 1 TRUE FALSE FALSE FALSE FALSE "Stellaria crassipes" "Stellaria crassipes" 288
"Stellaria humifusa" "Stellaria humifusa" "Rottb." "Accepted" "Caryophyllaceae" "Stellaria humifusa" "Rottb." 1 TRUE FALSE FALSE FALSE FALSE "Stellaria humifusa" "Stellaria humifusa" 2260
"Stellaria longipes" "Stellaria edwardsii" "R. Br." "Synonym" "Caryophyllaceae" "Stellaria longipes" "Goldie" 1 FALSE FALSE TRUE FALSE FALSE "Stellaria longipes" "Stellaria longipes" 8764
"Stellaria longipes" "Stellaria laeta" "Richardson" "Synonym" "Caryophyllaceae" "Stellaria longipes" "Goldie" 1 FALSE FALSE TRUE FALSE FALSE "Stellaria longipes" "Stellaria longipes" 8764
"Stellaria longipes" "Stellaria longipes" "Goldie" "Accepted" "Caryophyllaceae" "Stellaria longipes" "Goldie" 1 TRUE FALSE FALSE FALSE FALSE "Stellaria longipes" "Stellaria longipes" 8764
"Stellaria longipes" "Stellaria monantha" "Hultén" "Synonym" "Caryophyllaceae" "Stellaria longipes" "Goldie" 1 FALSE FALSE TRUE FALSE FALSE "Stellaria longipes" "Stellaria longipes" 8764
"Stellaria media" "Stellaria media" "(L.) Vill." "Accepted" "Caryophyllaceae" "Stellaria media" "(L.) Vill." 1 TRUE FALSE FALSE FALSE FALSE "Stellaria media" "Stellaria media" 591901
