"usageKey","scientificName","canonicalName","rank","status","confidence","matchType","kingdom","phylum","order","family","genus","species","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","synonym","class","acceptedUsageKey","verbatim_name","verbatim_index","verbatim_genus","accepted_name"
2681627,"Warnstorfia exannulata (Schimp.) Loeske","Warnstorfia exannulata","SPECIES","SYNONYM",99,"EXACT","Plantae","Bryophyta","Hypnales","Calliergonaceae","Sarmentypnum","Sarmentypnum exannulatum",6,35,327,617,5838396,4893659,7749266,TRUE,"Bryopsida",7749266,"Warnstorfia exannulata/procera",453,"Warnstorfia","Sarmentypnum exannulatum"
7104074,"Salix lapponum L.","Salix lapponum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix lapponum",6,7707728,220,1414,6664,3039576,7104074,FALSE,"Magnoliopsida",NA,"Salix lapponum",456,"Salix","Salix lapponum"
2668960,"Sphagnum angustifolium (Russow) C.E.O.Jensen","Sphagnum angustifolium","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Sphagnales","Sphagnaceae","Sphagnum","Sphagnum angustifolium",6,35,190,623,4673,2668958,2668960,FALSE,"Sphagnopsida",NA,"Sphagnum angustifolium",459,"Sphagnum","Sphagnum angustifolium"
2668979,"Sphagnum fimbriatum Wilson","Sphagnum fimbriatum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Sphagnales","Sphagnaceae","Sphagnum","Sphagnum fimbriatum",6,35,190,623,4673,2668958,2668979,FALSE,"Sphagnopsida",NA,"Sphagnum fimbriatum",460,"Sphagnum","Sphagnum fimbriatum"
2668970,"Sphagnum russowii Warnst.","Sphagnum russowii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Sphagnales","Sphagnaceae","Sphagnum","Sphagnum russowii",6,35,190,623,4673,2668958,2668970,FALSE,"Sphagnopsida",NA,"Sphagnum russowii",461,"Sphagnum","Sphagnum russowii"
5331202,"Viola selkirkii Pursh ex Goldie","Viola selkirkii","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Malpighiales","Violaceae","Viola","Viola selkirkii",6,7707728,220,1414,6631,2874237,5331202,FALSE,"Magnoliopsida",NA,"Viola selkirkii",462,"Viola","Viola selkirkii"
3189080,"Epilobium palustre L.","Epilobium palustre","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Myrtales","Onagraceae","Epilobium","Epilobium palustre",6,7707728,220,690,2430,3189067,3189080,FALSE,"Magnoliopsida",NA,"Epilobium palustre",468,"Epilobium","Epilobium palustre"
2681622,"Warnstorfia pseudostraminea (Müll.Hal.) Tuom. & T.J.Kop.","Warnstorfia pseudostraminea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Hypnales","Calliergonaceae","Warnstorfia","Warnstorfia pseudostraminea",6,35,327,617,5838396,2673125,2681622,FALSE,"Bryopsida",NA,"Warnstorfia pseudostraminea",469,"Warnstorfia","Warnstorfia pseudostraminea"
2681621,"Warnstorfia sarmentosa (Wahlenb.) Hedenäs","Warnstorfia sarmentosa","SPECIES","SYNONYM",99,"EXACT","Plantae","Bryophyta","Hypnales","Calliergonaceae","Sarmentypnum","Sarmentypnum sarmentosum",6,35,327,617,5838396,4893659,7904558,TRUE,"Bryopsida",7904558,"Warnstorfia sarmentosa",470,"Warnstorfia","Sarmentypnum sarmentosum"
2681620,"Warnstorfia tundrae (Arnell) Loeske","Warnstorfia tundrae","SPECIES","SYNONYM",99,"EXACT","Plantae","Bryophyta","Hypnales","Calliergonaceae","Sarmentypnum","Sarmentypnum tundrae",6,35,327,617,5838396,4893659,7475861,TRUE,"Bryopsida",7475861,"Warnstorfia tundrae",471,"Warnstorfia","Sarmentypnum tundrae"
2669169,"Sphagnum annulatum H.Lindb. ex Warnst.","Sphagnum annulatum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Bryophyta","Sphagnales","Sphagnaceae","Sphagnum","Sphagnum annulatum",6,35,190,623,4673,2668958,2669169,FALSE,"Sphagnopsida",NA,"Sphagnum annulatum",475,"Sphagnum","Sphagnum annulatum"
2681678,"Calliergon cordifolium (Hedw.) Kindb.","Calliergon cordifolium","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Hypnales","Calliergonaceae","Calliergon","Calliergon cordifolium",6,35,327,617,5838396,2681674,2681678,FALSE,"Bryopsida",NA,"Calliergon cordifolium",477,"Calliergon","Calliergon cordifolium"
2687929,"Equisetum sylvaticum L.","Equisetum sylvaticum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Equisetales","Equisetaceae","Equisetum","Equisetum sylvaticum",6,7707728,7228684,954,3105,2687913,2687929,FALSE,"Polypodiopsida",NA,"Equisetum sylvaticum",478,"Equisetum","Equisetum sylvaticum"
2681640,"Scorpidium revolvens (Sw.) Rubers","Scorpidium revolvens","SPECIES","ACCEPTED",98,"EXACT","Plantae","Bryophyta","Hypnales","Scorpidiaceae","Scorpidium","Scorpidium revolvens",6,35,327,617,4894159,2681638,2681640,FALSE,"Bryopsida",NA,"Scorpidium revolvens",479,"Scorpidium","Scorpidium revolvens"
2669019,"Sphagnum jensenii H.Lindb.","Sphagnum jensenii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Sphagnales","Sphagnaceae","Sphagnum","Sphagnum jensenii",6,35,190,623,4673,2668958,2669019,FALSE,"Sphagnopsida",NA,"Sphagnum jensenii",480,"Sphagnum","Sphagnum jensenii"
2681643,"Loeskypnum badium (Hartm.) H.K.G.Paul","Loeskypnum badium","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Hypnales","Calliergonaceae","Loeskypnum","Loeskypnum badium",6,35,327,617,5838396,2681642,2681643,FALSE,"Bryopsida",NA,"Loeskypnum badium",481,"Loeskypnum","Loeskypnum badium"
2681623,"Warnstorfia fluitans (Hedw.) Loeske","Warnstorfia fluitans","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Hypnales","Calliergonaceae","Warnstorfia","Warnstorfia fluitans",6,35,327,617,5838396,2673125,2681623,FALSE,"Bryopsida",NA,"Warnstorfia fluitans",482,"Warnstorfia","Warnstorfia fluitans"
4108861,"Calamagrostis canescens (Weber) Roth","Calamagrostis canescens","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Calamagrostis","Calamagrostis canescens",6,7707728,196,1369,3073,2704858,4108861,FALSE,"Liliopsida",NA,"Calamagrostis canescens",484,"Calamagrostis","Calamagrostis canescens"
8327405,"Rhizomnium pseudopunctatum (Bruch & Schimp.) T.J.Kop.","Rhizomnium pseudopunctatum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Bryales","Mniaceae","Rhizomnium","Rhizomnium pseudopunctatum",6,35,327,1333,8742,8287428,8327405,FALSE,"Bryopsida",NA,"Rhizomnium pseudopunctatum",485,"Rhizomnium","Rhizomnium pseudopunctatum"
2722046,"Carex vesicaria L.","Carex vesicaria","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex vesicaria",6,7707728,196,1369,7708,2721893,2722046,FALSE,"Liliopsida",NA,"Carex vesicaria",486,"Carex","Carex vesicaria"
2669002,"Sphagnum fallax (H.Klinggr.) H.Klinggr.","Sphagnum fallax","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Sphagnales","Sphagnaceae","Sphagnum","Sphagnum fallax",6,35,190,623,4673,2668958,2669002,FALSE,"Sphagnopsida",NA,"Sphagnum fallax",487,"Sphagnum","Sphagnum fallax"
5282635,"Pohlia wahlenbergii (F.Weber & D.Mohr) A.L.Andrews","Pohlia wahlenbergii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Bryales","Mniaceae","Pohlia","Pohlia wahlenbergii",6,35,327,1333,8742,2673641,5282635,FALSE,"Bryopsida",NA,"Pohlia wahlenbergii",488,"Pohlia","Pohlia wahlenbergii"
3121415,"Artemisia scopulorum A.Gray","Artemisia scopulorum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Artemisia","Artemisia scopulorum",6,7707728,220,414,3065,3120641,3121415,FALSE,"Magnoliopsida",NA,"Artemisia scopulorum",489,"Artemisia","Artemisia scopulorum"
2889291,"Bistorta bistortoides (Pursh) Small","Bistorta bistortoides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Bistorta","Bistorta bistortoides",6,7707728,220,422,2416,8148051,2889291,FALSE,"Magnoliopsida",NA,"Bistorta bistortoides",490,"Bistorta","Bistorta bistortoides"
5371684,"Caltha leptosepala DC.","Caltha leptosepala","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ranunculales","Ranunculaceae","Caltha","Caltha leptosepala",6,7707728,220,399,2410,3033282,5371684,FALSE,"Magnoliopsida",NA,"Caltha leptosepala",491,"Caltha","Caltha leptosepala"
2728330,"Carex scopulorum Holm","Carex scopulorum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex scopulorum",6,7707728,196,1369,7708,2721893,2728330,FALSE,"Liliopsida",NA,"Carex scopulorum",492,"Carex","Carex scopulorum"
3170111,"Gentiana algida Pall.","Gentiana algida","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Gentianales","Gentianaceae","Gentiana","Gentiana algida",6,7707728,220,412,2503,3170037,3170111,FALSE,"Magnoliopsida",NA,"Gentiana algida",493,"Gentiana","Gentiana algida"
5369874,"Geum rossii (R.Br.) Ser.","Geum rossii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Rosales","Rosaceae","Geum","Geum rossii",6,7707728,220,691,5015,3024294,5369874,FALSE,"Magnoliopsida",NA,"Geum rossii",494,"Geum","Geum rossii"
5359289,"Trifolium parryi A.Gray","Trifolium parryi","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Trifolium","Trifolium parryi",6,7707728,220,1370,5386,2973363,5359289,FALSE,"Magnoliopsida",NA,"Trifolium parryi",495,"Trifolium","Trifolium parryi"
3170680,"Castilleja occidentalis Torr.","Castilleja occidentalis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Lamiales","Orobanchaceae","Castilleja","Castilleja occidentalis",6,7707728,220,408,6651,3170565,3170680,FALSE,"Magnoliopsida",NA,"Castilleja occidentalis",496,"Castilleja","Castilleja occidentalis"
5367218,"Potentilla ×diversifolia Lehm.","Potentilla diversifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Rosales","Rosaceae","Potentilla","Potentilla diversifolia",6,7707728,220,691,5015,8079058,5367218,FALSE,"Magnoliopsida",NA,"Potentilla diversifolia",497,"Potentilla","Potentilla diversifolia"
5414981,"Chionophila jamesii Benth.","Chionophila jamesii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Lamiales","Plantaginaceae","Chionophila","Chionophila jamesii",6,7707728,220,408,2420,3171898,5414981,FALSE,"Magnoliopsida",NA,"Chionophila jamesii",498,"Chionophila","Chionophila jamesii"
3147136,"Erigeron grandiflorus Hook.","Erigeron grandiflorus","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Erigeron","Erigeron grandiflorus",6,7707728,220,414,3065,3146588,3147136,FALSE,"Magnoliopsida",NA,"Erigeron grandiflorus",499,"Erigeron","Erigeron grandiflorus"
8196434,"Gentianella amarella (L.) Börner","Gentianella amarella","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Gentianales","Gentianaceae","Gentianella","Gentianella amarella",6,7707728,220,412,2503,3169845,8196434,FALSE,"Magnoliopsida",NA,"Gentianella amarella",500,"Gentianella","Gentianella amarella"
5384270,"Lewisia pygmaea (A.Gray) B.L.Rob.","Lewisia pygmaea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Caryophyllales","Montiaceae","Lewisia","Lewisia pygmaea",6,7707728,220,422,4898338,3084625,5384270,FALSE,"Magnoliopsida",NA,"Lewisia pygmaea",501,"Lewisia","Lewisia pygmaea"
5341244,"Mertensia lanceolata (Pursh) A.DC.","Mertensia lanceolata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Boraginales","Boraginaceae","Mertensia","Mertensia lanceolata",6,7707728,220,7226464,2498,2663415,5341244,FALSE,"Magnoliopsida",NA,"Mertensia lanceolata",502,"Mertensia","Mertensia lanceolata"
5299766,"Gagea serotina (L.) Ker Gawl.","Gagea serotina","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Liliales","Liliaceae","Gagea","Gagea serotina",6,7707728,196,1172,7699,2751406,5299766,FALSE,"Liliopsida",NA,"Gagea serotina",503,"Gagea","Gagea serotina"
2985695,"Rhodiola integrifolia Raf.","Rhodiola integrifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Saxifragales","Crassulaceae","Rhodiola","Rhodiola integrifolia",6,7707728,220,7219248,2406,2985687,2985695,FALSE,"Magnoliopsida",NA,"Rhodiola integrifolia",504,"Rhodiola","Rhodiola integrifolia"
3710107,"Selaginella scopulorum Maxon","Selaginella scopulorum","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Selaginellales","Selaginellaceae","Selaginella","Selaginella densa",6,7707728,245,420,6724,2688177,2688186,TRUE,"Lycopodiopsida",3709977,"Selaginella scopulorum",505,"Selaginella","Selaginella densa"
3171729,"Pedicularis groenlandica Retz.","Pedicularis groenlandica","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Lamiales","Orobanchaceae","Pedicularis","Pedicularis groenlandica",6,7707728,220,408,6651,3171670,3171729,FALSE,"Magnoliopsida",NA,"Pedicularis groenlandica",506,"Pedicularis","Pedicularis groenlandica"
5372756,"Salix petrophila Rydb.","Salix petrophila","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix petrophila",6,7707728,220,1414,6664,3039576,5372756,FALSE,"Magnoliopsida",NA,"Salix petrophila",507,"Salix","Salix petrophila"
5384665,"Stellaria crassipes Hultén","Stellaria crassipes","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria longipes",6,7707728,220,422,2518,3085667,5384620,TRUE,"Magnoliopsida",7219323,"Stellaria crassipes",509,"Stellaria","Stellaria longipes"
3724872,"Pedicularis dasyantha Hadac","Pedicularis dasyantha","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Lamiales","Orobanchaceae","Pedicularis","Pedicularis dasyantha",6,7707728,220,408,6651,3171670,3724872,FALSE,"Magnoliopsida",NA,"Pedicularis dasyantha",511,"Pedicularis","Pedicularis dasyantha"
2681651,"Sanionia uncinata (Hedw.) Loeske","Sanionia uncinata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Hypnales","Scorpidiaceae","Sanionia","Sanionia uncinata",6,35,327,617,4894159,2681648,2681651,FALSE,"Bryopsida",NA,"Sanionia uncinata",526,"Sanionia","Sanionia uncinata"
2671369,"Tortella tortuosa (Schrad. ex Hedw.) Limpr.","Tortella tortuosa","SPECIES","ACCEPTED",98,"EXACT","Plantae","Bryophyta","Pottiales","Pottiaceae","Tortella","Tortella tortuosa",6,35,327,621,4671,8704249,2671369,FALSE,"Bryopsida",NA,"Tortella tortuosa",527,"Tortella","Tortella tortuosa"
7572691,"Niphotrichum canescens (Hedw.) Bedn.-Ochyra & Ochyra","Niphotrichum canescens","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Grimmiales","Grimmiaceae","Niphotrichum","Niphotrichum canescens",6,35,327,1337,8747,4899187,7572691,FALSE,"Bryopsida",NA,"Niphotrichum canescens",528,"Niphotrichum","Niphotrichum canescens"
2605955,"Parmelia saxatilis (L.) Ach.","Parmelia saxatilis","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Parmelia","Parmelia saxatilis",5,95,180,1048,8305,2576643,2605955,FALSE,"Lecanoromycetes",NA,"Parmelia saxatilis",530,"Parmelia","Parmelia saxatilis"
2675979,"Aulacomnium palustre (Hedw.) Schwägr.","Aulacomnium palustre","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Aulacomniales","Aulacomniaceae","Aulacomnium","Aulacomnium palustre",6,35,327,12215795,4625,2675974,2675979,FALSE,"Bryopsida",NA,"Aulacomnium palustre",531,"Aulacomnium","Aulacomnium palustre"
12225196,"Calliergon richardsonii (Mitt.) Kindb. ex G.Roth","Calliergon richardsonii","SPECIES","ACCEPTED",98,"EXACT","Plantae","Bryophyta","Hypnales","Calliergonaceae","Calliergon","Calliergon richardsonii",6,35,327,617,5838396,2681674,12225196,FALSE,"Bryopsida",NA,"Calliergon richardsonii",532,"Calliergon","Calliergon richardsonii"
3045704,"Cardamine nymanii Gand.","Cardamine nymanii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Brassicales","Brassicaceae","Cardamine","Cardamine nymanii",6,7707728,220,7225535,3112,3045622,3045704,FALSE,"Magnoliopsida",NA,"Cardamine nymanii",533,"Cardamine","Cardamine nymanii"
5373276,"Cochlearia officinalis L.","Cochlearia officinalis","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Brassicales","Brassicaceae","Cochlearia","Cochlearia officinalis",6,7707728,220,7225535,3112,3040481,5373276,FALSE,"Magnoliopsida",NA,"Cochlearia officinalis",534,"Cochlearia","Cochlearia officinalis"
2726445,"Carex subspathacea Wormsk. ex Hornem.","Carex subspathacea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex subspathacea",6,7707728,196,1369,7708,2721893,2726445,FALSE,"Liliopsida",NA,"Carex subspathacea",536,"Carex","Carex subspathacea"
5282695,"Mnium blyttii Bruch & Schimp.","Mnium blyttii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Bryales","Mniaceae","Mnium","Mnium blyttii",6,35,327,1333,8742,9415279,5282695,FALSE,"Bryopsida",NA,"Mnium blyttii",537,"Mnium","Mnium blyttii"
3033354,"Ranunculus hyperboreus Rottb.","Ranunculus hyperboreus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus hyperboreus",6,7707728,220,399,2410,3033294,3033354,FALSE,"Magnoliopsida",NA,"Ranunculus hyperboreus",539,"Ranunculus","Ranunculus hyperboreus"
2889299,"Bistorta vivipara (L.) Delarbre","Bistorta vivipara","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Bistorta","Bistorta vivipara",6,7707728,220,422,2416,8148051,2889299,FALSE,"Magnoliopsida",NA,"Bistorta vivipara",540,"Bistorta","Bistorta vivipara"
5710888,"Drepanocladus revolvens (Sw.) Warnst.","Drepanocladus revolvens","SPECIES","SYNONYM",99,"EXACT","Plantae","Bryophyta","Hypnales","Scorpidiaceae","Scorpidium","Scorpidium revolvens",6,35,327,617,4894159,2681638,2681640,TRUE,"Bryopsida",2681640,"Drepanocladus revolvens",542,"Drepanocladus","Scorpidium revolvens"
8930531,"Armeria maritima (Mill.) Willd.","Armeria maritima","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Caryophyllales","Plumbaginaceae","Armeria","Armeria maritima",6,7707728,220,422,2419,3082288,8930531,FALSE,"Magnoliopsida",NA,"Armeria maritima",543,"Armeria","Armeria maritima"
5286360,"Anthelia julacea (L.) Dumort.","Anthelia julacea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Marchantiophyta","Jungermanniales","Antheliaceae","Anthelia","Anthelia julacea",6,9,126,381,6142,2689309,5286360,FALSE,"Jungermanniopsida",NA,"Anthelia julacea",546,"Anthelia","Anthelia julacea"
4144915,"Deschampsia alpina (L.) Roem. & Schult.","Deschampsia alpina","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Deschampsia","Deschampsia cespitosa",6,7707728,196,1369,3073,2703131,8059811,TRUE,"Liliopsida",7226886,"Deschampsia alpina",547,"Deschampsia","Deschampsia cespitosa"
5585088,"Arenaria norvegica Gunnerus","Arenaria norvegica","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Arenaria","Arenaria norvegica",6,7707728,220,422,2518,7937950,5585088,FALSE,"Magnoliopsida",NA,"Arenaria norvegica",548,"Arenaria","Arenaria norvegica"
5333416,"Cassiope hypnoides (L.) D.Don","Cassiope hypnoides","SPECIES","SYNONYM",99,"EXACT","Plantae","Tracheophyta","Ericales","Ericaceae","Harrimanella","Harrimanella hypnoides",6,7707728,220,1353,2505,2882788,2882793,TRUE,"Magnoliopsida",2882793,"Cassiope hypnoides",550,"Cassiope","Harrimanella hypnoides"
3085397,"Sagina intermedia Fenzl","Sagina intermedia","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Sagina","Sagina nivalis",6,7707728,220,422,2518,3085387,3085396,TRUE,"Magnoliopsida",3085396,"Sagina intermedia",553,"Sagina","Sagina nivalis"
5341449,"Thymus praecox Opiz","Thymus praecox","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Lamiales","Lamiaceae","Thymus","Thymus praecox",6,7707728,220,408,2497,2926960,5341449,FALSE,"Magnoliopsida",NA,"Thymus praecox",554,"Thymus","Thymus praecox"
2705033,"Festuca richardsonii Hook.","Festuca richardsonii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Festuca","Festuca richardsonii",6,7707728,196,1369,3073,2704913,2705033,FALSE,"Liliopsida",NA,"Festuca richardsonii",557,"Festuca","Festuca richardsonii"
4108416,"Calamagrostis inexpansa A.Gray","Calamagrostis inexpansa","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Calamagrostis","Calamagrostis inexpansa",6,7707728,196,1369,3073,2704858,4108416,FALSE,"Liliopsida",NA,"Calamagrostis inexpansa",558,"Calamagrostis","Calamagrostis inexpansa"
5282360,"Ditrichum flexicaule (Schwägr.) Hampe","Ditrichum flexicaule","SPECIES","SYNONYM",99,"EXACT","Plantae","Bryophyta","Scouleriales","Flexitrichaceae","Flexitrichum","Flexitrichum flexicaule",6,35,327,12213836,10052785,10235154,10448252,TRUE,"Bryopsida",10448252,"Ditrichum flexicaule",559,"Ditrichum","Flexitrichum flexicaule"
5372732,"Salix pulchra Cham.","Salix pulchra","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix pulchra",6,7707728,220,1414,6664,3039576,5372732,FALSE,"Magnoliopsida",NA,"Salix pulchra",560,"Salix","Salix pulchra"
7246667,"Cladonia amaurocraea (Flörke) Schaer.","Cladonia amaurocraea","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Lecanorales","Cladoniaceae","Cladonia","Cladonia amaurocraea",5,95,180,1048,8328,2607519,7246667,FALSE,"Lecanoromycetes",NA,"Cladonia amaurocraea",562,"Cladonia","Cladonia amaurocraea"
