"usageKey","scientificName","canonicalName","rank","status","confidence","matchType","kingdom","phylum","order","family","genus","species","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","class","acceptedUsageKey","synonym","verbatim_name","verbatim_index","verbatim_genus","accepted_name"
10307780,"Nephromopsis cucullata (Bellardi) Divakar, A.Crespo & Lumbsch","Nephromopsis cucullata","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Nephromopsis","Nephromopsis cucullata",5,95,180,1048,8305,6607767,10307780,"Lecanoromycetes",NA,NA,"Nephromopsis cucullata",100,"Nephromopsis","Nephromopsis cucullata"
2601143,"Peltigera aphthosa (L.) Willd.","Peltigera aphthosa","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Peltigerales","Peltigeraceae","Peltigera","Peltigera aphthosa",5,95,180,1055,8373,2601137,2601143,"Lecanoromycetes",NA,NA,"Peltigera aphthosa",101,"Peltigera","Peltigera aphthosa"
4149465,"Avenella flexuosa (L.) Drejer","Avenella flexuosa","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Avenella","Avenella flexuosa",6,7707728,196,1369,3073,3232716,4149465,"Liliopsida",NA,NA,"Avenella flexuosa",104,"Avenella","Avenella flexuosa"
2891147,"Geranium sylvaticum L.","Geranium sylvaticum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Geraniales","Geraniaceae","Geranium","Geranium sylvaticum",6,7707728,220,624,4676,2889949,2891147,"Magnoliopsida",NA,NA,"Geranium sylvaticum",105,"Geranium","Geranium sylvaticum"
2679696,"Hylocomium splendens (Hedw.) Schimp.","Hylocomium splendens","SPECIES","ACCEPTED",98,"EXACT","Plantae","Bryophyta","Hypnales","Hylocomiaceae","Hylocomium","Hylocomium splendens",6,35,327,617,4652,9478252,2679696,"Bryopsida",NA,NA,"Hylocomium splendens",106,"Hylocomium","Hylocomium splendens"
7331633,"Melampyrum sylvaticum L.","Melampyrum sylvaticum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Lamiales","Orobanchaceae","Melampyrum","Melampyrum sylvaticum",6,7707728,220,408,6651,3171737,7331633,"Magnoliopsida",NA,NA,"Melampyrum sylvaticum",107,"Melampyrum","Melampyrum sylvaticum"
2888310,"Orthilia secunda (L.) House","Orthilia secunda","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ericales","Ericaceae","Orthilia","Orthilia secunda",6,7707728,220,1353,2505,2888309,2888310,"Magnoliopsida",NA,NA,"Orthilia secunda",108,"Orthilia","Orthilia secunda"
6446462,"Solidago virgaurea L.","Solidago virgaurea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Solidago","Solidago virgaurea",6,7707728,220,414,3065,5388868,6446462,"Magnoliopsida",NA,NA,"Solidago virgaurea",109,"Solidago","Solidago virgaurea"
8317978,"Arctostaphylos alpinus (L.) Spreng.","Arctostaphylos alpinus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ericales","Ericaceae","Arctostaphylos","Arctostaphylos alpinus",6,7707728,220,1353,2505,2882486,8317978,"Magnoliopsida",NA,NA,"Arctostaphylos alpinus",110,"Arctostaphylos","Arctostaphylos alpinus"
2607566,"Cladonia sulphurina (Michx.) Fr.","Cladonia sulphurina","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Lecanorales","Cladoniaceae","Cladonia","Cladonia sulphurina",5,95,180,1048,8328,2607519,2607566,"Lecanoromycetes",NA,NA,"Cladonia sulphurina",111,"Cladonia","Cladonia sulphurina"
2687937,"Equisetum fluviatile L.","Equisetum fluviatile","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Equisetales","Equisetaceae","Equisetum","Equisetum fluviatile",6,7707728,7228684,954,3105,2687913,2687937,"Polypodiopsida",NA,NA,"Equisetum fluviatile",112,"Equisetum","Equisetum fluviatile"
5334220,"Linnaea borealis L.","Linnaea borealis","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Dipsacales","Caprifoliaceae","Linnaea","Linnaea borealis",6,7707728,220,946,6710,2888574,5334220,"Magnoliopsida",NA,NA,"Linnaea borealis",114,"Linnaea","Linnaea borealis"
8272844,"Lysimachia europaea (L.) U.Manns & Anderb.","Lysimachia europaea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ericales","Primulaceae","Lysimachia","Lysimachia europaea",6,7707728,220,1353,6674,3169330,8272844,"Magnoliopsida",NA,NA,"Lysimachia europaea",115,"Lysimachia","Lysimachia europaea"
2683092,"Polytrichum juniperinum Hedw.","Polytrichum juniperinum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Polytrichales","Polytrichaceae","Polytrichum","Polytrichum juniperinum",6,35,12259753,620,4669,2683053,2683092,"Polytrichopsida",NA,NA,"Polytrichum juniperinum",116,"Polytrichum","Polytrichum juniperinum"
2847227,"Chiloglottis cornuta Hook.f.","Chiloglottis cornuta","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asparagales","Orchidaceae","Chiloglottis","Chiloglottis cornuta",6,7707728,196,1169,7689,2847218,2847227,"Liliopsida",NA,NA,"Chiloglottis cornuta",118,"Chiloglottis","Chiloglottis cornuta"
8248593,"Dactylorhiza incarnata (L.) Soó","Dactylorhiza incarnata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asparagales","Orchidaceae","Dactylorhiza","Dactylorhiza incarnata",6,7707728,196,1169,7689,2809736,8248593,"Liliopsida",NA,NA,"Dactylorhiza incarnata",119,"Dactylorhiza","Dactylorhiza incarnata"
5373083,"Salix herbacea L.","Salix herbacea","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix herbacea",6,7707728,220,1414,6664,3039576,5373083,"Magnoliopsida",NA,NA,"Salix herbacea",120,"Salix","Salix herbacea"
3992189,"Spinulum annotinum (L.) A.Haines","Spinulum annotinum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Lycopodiales","Lycopodiaceae","Spinulum","Spinulum annotinum",6,7707728,245,421,6725,9792913,3992189,"Lycopodiopsida",NA,NA,"Spinulum annotinum",121,"Spinulum","Spinulum annotinum"
7104074,"Salix lapponum L.","Salix lapponum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix lapponum",6,7707728,220,1414,6664,3039576,7104074,"Magnoliopsida",NA,NA,"Salix lapponum",122,"Salix","Salix lapponum"
5384604,"Stellaria media (L.) Vill.","Stellaria media","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria media",6,7707728,220,422,2518,3085667,5384604,"Magnoliopsida",NA,NA,"Stellaria media",123,"Stellaria","Stellaria media"
8006324,"Rhizomnium punctatum (Hedw.) T.J.Kop.","Rhizomnium punctatum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Bryales","Mniaceae","Rhizomnium","Rhizomnium punctatum",6,35,327,1333,8742,8287428,8006324,"Bryopsida",NA,NA,"Rhizomnium punctatum",124,"Rhizomnium","Rhizomnium punctatum"
2728838,"Carex capitata Sol.","Carex capitata","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex capitata",6,7707728,196,1369,7708,2721893,2728838,"Liliopsida",NA,NA,"Carex capitata",126,"Carex","Carex capitata"
2607724,"Cladonia bellidiflora (Ach.) Schaer.","Cladonia bellidiflora","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Lecanorales","Cladoniaceae","Cladonia","Cladonia bellidiflora",5,95,180,1048,8328,2607519,2607724,"Lecanoromycetes",NA,NA,"Cladonia bellidiflora",127,"Cladonia","Cladonia bellidiflora"
2607695,"Cladonia pyxidata (L.) Hoffm.","Cladonia pyxidata","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Lecanorales","Cladoniaceae","Cladonia","Cladonia pyxidata",5,95,180,1048,8328,2607519,2607695,"Lecanoromycetes",NA,NA,"Cladonia pyxidata",128,"Cladonia","Cladonia pyxidata"
7482782,"Salix myrtilloides L.","Salix myrtilloides","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix myrtilloides",6,7707728,220,1414,6664,3039576,7482782,"Magnoliopsida",NA,NA,"Salix myrtilloides",129,"Salix","Salix myrtilloides"
2724925,"Carex nigra (L.) Reichard","Carex nigra","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex nigra",6,7707728,196,1369,7708,2721893,2724925,"Liliopsida",NA,NA,"Carex nigra",130,"Carex","Carex nigra"
11068129,"Thamnolia vermicularis (Sw.) Schaer.","Thamnolia vermicularis","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Pertusariales","Icmadophilaceae","Thamnolia","Thamnolia vermicularis",5,95,180,1051,8372,9535180,11068129,"Lecanoromycetes",NA,NA,"Thamnolia vermicularis",132,"Thamnolia","Thamnolia vermicularis"
7246653,"Cladonia coccifera (L.) Willd.","Cladonia coccifera","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Lecanorales","Cladoniaceae","Cladonia","Cladonia coccifera",5,95,180,1048,8328,2607519,7246653,"Lecanoromycetes",NA,NA,"Cladonia coccifera",133,"Cladonia","Cladonia coccifera"
2790510,"Pheladenia deformis (R.Br.) D.L.Jones & M.A.Clem.","Pheladenia deformis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asparagales","Orchidaceae","Pheladenia","Pheladenia deformis",6,7707728,196,1169,7689,9461394,2790510,"Liliopsida",NA,NA,"Pheladenia deformis",134,"Pheladenia","Pheladenia deformis"
2705975,"Anthoxanthum odoratum L.","Anthoxanthum odoratum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Anthoxanthum","Anthoxanthum odoratum",6,7707728,196,1369,3073,2705971,2705975,"Liliopsida",NA,NA,"Anthoxanthum odoratum",135,"Anthoxanthum","Anthoxanthum odoratum"
2729473,"Carex rariflora (Wahlenb.) Sm.","Carex rariflora","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex rariflora",6,7707728,196,1369,7708,2721893,2729473,"Liliopsida",NA,NA,"Carex rariflora",136,"Carex","Carex rariflora"
3033363,"Ranunculus acris L.","Ranunculus acris","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus acris",6,7707728,220,399,2410,3033294,3033363,"Magnoliopsida",NA,NA,"Ranunculus acris",137,"Ranunculus","Ranunculus acris"
2985688,"Rhodiola rosea L.","Rhodiola rosea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Saxifragales","Crassulaceae","Rhodiola","Rhodiola rosea",6,7707728,220,7219248,2406,2985687,2985688,"Magnoliopsida",NA,NA,"Rhodiola rosea",138,"Rhodiola","Rhodiola rosea"
5372706,"Salix lanata L.","Salix lanata","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix lanata",6,7707728,220,1414,6664,3039576,5372706,"Magnoliopsida",NA,NA,"Salix lanata",139,"Salix","Salix lanata"
3025029,"Sibbaldia procumbens L.","Sibbaldia procumbens","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Rosales","Rosaceae","Sibbaldia","Sibbaldia procumbens",6,7707728,220,691,5015,3025001,3025029,"Magnoliopsida",NA,NA,"Sibbaldia procumbens",141,"Sibbaldia","Sibbaldia procumbens"
3033289,"Trollius europaeus L.","Trollius europaeus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ranunculales","Ranunculaceae","Trollius","Trollius europaeus",6,7707728,220,399,2410,3033288,3033289,"Magnoliopsida",NA,NA,"Trollius europaeus",142,"Trollius","Trollius europaeus"
2722942,"Carex canescens L.","Carex canescens","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex canescens",6,7707728,196,1369,7708,2721893,2722942,"Liliopsida",NA,NA,"Carex canescens",145,"Carex","Carex canescens"
2724584,"Carex lachenalii Schkuhr","Carex lachenalii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Carex","Carex lachenalii",6,7707728,196,1369,7708,2721893,2724584,"Liliopsida",NA,NA,"Carex lachenalii",146,"Carex","Carex lachenalii"
2704922,"Festuca rubra L.","Festuca rubra","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Festuca","Festuca rubra",6,7707728,196,1369,3073,2704913,2704922,"Liliopsida",NA,NA,"Festuca rubra",147,"Festuca","Festuca rubra"
2700934,"Luzula multiflora (Ehrh.) Lej.","Luzula multiflora","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Poales","Juncaceae","Luzula","Luzula multiflora",6,7707728,196,1369,5353,2700604,2700934,"Liliopsida",NA,NA,"Luzula multiflora",148,"Luzula","Luzula multiflora"
2700802,"Luzula sudetica (Willd.) Schult.","Luzula sudetica","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Juncaceae","Luzula","Luzula sudetica",6,7707728,196,1369,5353,2700604,2700802,"Liliopsida",NA,NA,"Luzula sudetica",149,"Luzula","Luzula sudetica"
2704234,"Poa alpina L.","Poa alpina","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Poaceae","Poa","Poa alpina",6,7707728,196,1369,3073,2704173,2704234,"Liliopsida",NA,NA,"Poa alpina",150,"Poa","Poa alpina"
2888272,"Pyrola minor L.","Pyrola minor","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Ericales","Ericaceae","Pyrola","Pyrola minor",6,7707728,220,1353,2505,2888249,2888272,"Magnoliopsida",NA,NA,"Pyrola minor",151,"Pyrola","Pyrola minor"
5372778,"Salix polaris Wahlenb.","Salix polaris","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix polaris",6,7707728,220,1414,6664,3039576,5372778,"Magnoliopsida",NA,NA,"Salix polaris",152,"Salix","Salix polaris"
5385604,"Antennaria dioica (L.) Gaertn.","Antennaria dioica","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Antennaria","Antennaria dioica",6,7707728,220,414,3065,3087998,5385604,"Magnoliopsida",NA,NA,"Antennaria dioica",153,"Antennaria","Antennaria dioica"
3082246,"Cornus suecica L.","Cornus suecica","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus suecica",6,7707728,220,949,6713,3082226,3082246,"Magnoliopsida",NA,NA,"Cornus suecica",154,"Cornus","Cornus suecica"
5372952,"Salix caprea L.","Salix caprea","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix caprea",6,7707728,220,1414,6664,3039576,5372952,"Magnoliopsida",NA,NA,"Salix caprea",156,"Salix","Salix caprea"
2888292,"Pyrola media Sw.","Pyrola media","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Ericales","Ericaceae","Pyrola","Pyrola media",6,7707728,220,1353,2505,2888249,2888292,"Magnoliopsida",NA,NA,"Pyrola media",157,"Pyrola","Pyrola media"
2730127,"Eriophorum angustifolium Honck.","Eriophorum angustifolium","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Poales","Cyperaceae","Eriophorum","Eriophorum angustifolium",6,7707728,196,1369,7708,2730118,2730127,"Liliopsida",NA,NA,"Eriophorum angustifolium",158,"Eriophorum","Eriophorum angustifolium"
2605275,"Cetraria aculeata (Schreb.) Fr.","Cetraria aculeata","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Cetraria","Cetraria aculeata",5,95,180,1048,8305,2601309,2605275,"Lecanoromycetes",NA,NA,"Cetraria aculeata",159,"Cetraria","Cetraria aculeata"
10950385,"Cladonia arbuscula (Wallr.) Flot.","Cladonia arbuscula","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Lecanorales","Cladoniaceae","Cladonia","Cladonia arbuscula",5,95,180,1048,8328,2607519,10950385,"Lecanoromycetes",NA,NA,"Cladonia arbuscula",160,"Cladonia","Cladonia arbuscula"
7246646,"Cladonia furcata (Huds.) Baumg.","Cladonia furcata","SPECIES","ACCEPTED",98,"EXACT","Fungi","Ascomycota","Lecanorales","Cladoniaceae","Cladonia","Cladonia furcata",5,95,180,1048,8328,2607519,7246646,"Lecanoromycetes",NA,NA,"Cladonia furcata",161,"Cladonia","Cladonia furcata"
2675490,"Dicranum groenlandicum Brid.","Dicranum groenlandicum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Dicranales","Dicranaceae","Dicranum","Dicranum groenlandicum",6,35,327,1335,4635,2672916,2675490,"Bryopsida",NA,NA,"Dicranum groenlandicum",162,"Dicranum","Dicranum groenlandicum"
2605422,"Flavocetraria cucullata (Bellardi) Kärnefelt & A.Thell","Flavocetraria cucullata","SPECIES","SYNONYM",99,"EXACT","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Nephromopsis","Nephromopsis cucullata",5,95,180,1048,8305,6607767,10307780,"Lecanoromycetes",10307780,NA,"Flavocetraria cucullata",163,"Flavocetraria","Nephromopsis cucullata"
2605428,"Flavocetraria nivalis (L.) Kärnefelt & A.Thell","Flavocetraria nivalis","SPECIES","SYNONYM",99,"EXACT","Fungi","Ascomycota","Lecanorales","Parmeliaceae","Nephromopsis","Nephromopsis nivalis",5,95,180,1048,8305,6607767,10375240,"Lecanoromycetes",10375240,NA,"Flavocetraria nivalis",164,"Flavocetraria","Nephromopsis nivalis"
5837638,"Mylia anomala (Hook.) Gray","Mylia anomala","SPECIES","ACCEPTED",99,"EXACT","Plantae","Marchantiophyta","Jungermanniales","Myliaceae","Mylia","Mylia anomala",6,9,126,381,6132,3229868,5837638,"Jungermanniopsida",NA,NA,"Mylia anomala",165,"Mylia","Mylia anomala"
2600204,"Ochrolechia frigida (Sw.) Lynge","Ochrolechia frigida","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Pertusariales","Ochrolechiaceae","Ochrolechia","Ochrolechia frigida",5,95,180,1051,4114,2569815,2600204,"Lecanoromycetes",NA,NA,"Ochrolechia frigida",166,"Ochrolechia","Ochrolechia frigida"
5415064,"Pinguicula villosa L.","Pinguicula villosa","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Lamiales","Lentibulariaceae","Pinguicula","Pinguicula villosa",6,7707728,220,408,2391,3172450,5415064,"Magnoliopsida",NA,NA,"Pinguicula villosa",167,"Pinguicula","Pinguicula villosa"
5282610,"Pohlia nutans (Hedw.) Lindb.","Pohlia nutans","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Bryales","Mniaceae","Pohlia","Pohlia nutans",6,35,327,1333,8742,2673641,5282610,"Bryopsida",NA,NA,"Pohlia nutans",168,"Pohlia","Pohlia nutans"
2683060,"Polytrichum strictum Menzies ex Brid.","Polytrichum strictum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Bryophyta","Polytrichales","Polytrichaceae","Polytrichum","Polytrichum strictum",6,35,12259753,620,4669,2683053,2683060,"Polytrichopsida",NA,NA,"Polytrichum strictum",169,"Polytrichum","Polytrichum strictum"
2669215,"Sphagnum fuscum (Schimp.) H.Klinggr.","Sphagnum fuscum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Sphagnales","Sphagnaceae","Sphagnum","Sphagnum fuscum",6,35,190,623,4673,2668958,2669215,"Sphagnopsida",NA,NA,"Sphagnum fuscum",170,"Sphagnum","Sphagnum fuscum"
2675975,"Aulacomnium turgidum (Wahlenb.) Schwägr.","Aulacomnium turgidum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Aulacomniales","Aulacomniaceae","Aulacomnium","Aulacomnium turgidum",6,35,327,12215795,4625,2675974,2675975,"Bryopsida",NA,NA,"Aulacomnium turgidum",171,"Aulacomnium","Aulacomnium turgidum"
2681726,"Straminergon stramineum (Dicks. ex Brid.) Hedenäs","Straminergon stramineum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Bryophyta","Hypnales","Calliergonaceae","Straminergon","Straminergon stramineum",6,35,327,617,5838396,2681725,2681726,"Bryopsida",NA,NA,"Straminergon stramineum",172,"Straminergon","Straminergon stramineum"
4277582,"Riccardia latifrons (Lindb.) Lindb.","Riccardia latifrons","SPECIES","ACCEPTED",95,"FUZZY","Plantae","Marchantiophyta","Metzgeriales","Aneuraceae","Riccardia","Riccardia latifrons",6,9,126,380,6125,2689531,4277582,"Jungermanniopsida",NA,NA,"Riccardia latifrans",173,"Riccardia","Riccardia latifrons"
2689429,"Barbilophozia lycopodioides (Wallr.) Loeske","Barbilophozia lycopodioides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Marchantiophyta","Jungermanniales","Anastrophyllaceae","Barbilophozia","Barbilophozia lycopodioides",6,9,126,381,2292,2689428,2689429,"Jungermanniopsida",NA,NA,"Barbilophozia lycopodioides",174,"Barbilophozia","Barbilophozia lycopodioides"
7246653,"Cladonia coccifera (L.) Willd.","Cladonia coccifera","SPECIES","ACCEPTED",94,"FUZZY","Fungi","Ascomycota","Lecanorales","Cladoniaceae","Cladonia","Cladonia coccifera",5,95,180,1048,8328,2607519,7246653,"Lecanoromycetes",NA,NA,"Cladonia cocciferina",175,"Cladonia","Cladonia coccifera"
8597577,"Cladonia rangiferina (L.) Weber","Cladonia rangiferina","SPECIES","ACCEPTED",98,"EXACT","Fungi","Ascomycota","Lecanorales","Cladoniaceae","Cladonia","Cladonia rangiferina",5,95,180,1048,8328,2607519,8597577,"Lecanoromycetes",NA,NA,"Cladonia rangiferina",176,"Cladonia","Cladonia rangiferina"
2607643,"Cladonia ecmocyna Leight.","Cladonia ecmocyna","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Lecanorales","Cladoniaceae","Cladonia","Cladonia ecmocyna",5,95,180,1048,8328,2607519,2607643,"Lecanoromycetes",NA,NA,"Cladonia ecmocyna",177,"Cladonia","Cladonia ecmocyna"
2601144,"Peltigera canina (L.) Willd.","Peltigera canina","SPECIES","ACCEPTED",98,"EXACT","Fungi","Ascomycota","Peltigerales","Peltigeraceae","Peltigera","Peltigera canina",5,95,180,1055,8373,2601137,2601144,"Lecanoromycetes",NA,NA,"Peltigera canina",180,"Peltigera","Peltigera canina"
2601156,"Peltigera scabrosa Th.Fr.","Peltigera scabrosa","SPECIES","ACCEPTED",99,"EXACT","Fungi","Ascomycota","Peltigerales","Peltigeraceae","Peltigera","Peltigera scabrosa",5,95,180,1055,8373,2601137,2601156,"Lecanoromycetes",NA,NA,"Peltigera scabrosa",181,"Peltigera","Peltigera scabrosa"
2689422,"Sphenolobus minutus (Schreb. ex Cranz) Berggr.","Sphenolobus minutus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Marchantiophyta","Jungermanniales","Anastrophyllaceae","Sphenolobus","Sphenolobus minutus",6,9,126,381,2292,2689420,2689422,"Jungermanniopsida",NA,NA,"Sphenolobus minutus",182,"Sphenolobus","Sphenolobus minutus"
