"SCIENTIFIC_NAME","AUTHOR","STATUS","FAMILY","ACCEPTED_SPECIES","ACCEPTED_AUTHOR","n_sci","one_is_acc","all_unresolved","just_one_syn","one_is_un","non_vasc_typo","SPECIES_NAME"
"Tephroseris integrifolia","(L.) Holub","Accepted","Compositae","Tephroseris integrifolia","(L.) Holub",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Tephroseris integrifolia"
"Thalictrum alpinum","L.","Accepted","Ranunculaceae","Thalictrum alpinum","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Thalictrum alpinum"
"Thymus praecox","Opiz","Accepted","Lamiaceae","Thymus praecox","Opiz",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Thymus praecox"
"Tofieldia coccinea","Richardson","Accepted","Tofieldiaceae","Tofieldia coccinea","Richardson",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Tofieldia coccinea"
"Tofieldia pusilla","(Michx.) Pers.","Accepted","Tofieldiaceae","Tofieldia pusilla","(Michx.) Pers.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Tofieldia pusilla"
"Trichophorum cespitosum","(L.) Hartm.","Accepted","Cyperaceae","Trichophorum cespitosum","(L.) Hartm.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Trichophorum cespitosum"
"Trientalis europaea","L.","Synonym","Primulaceae","Lysimachia europaea","(L.) U.Manns & Anderb.",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Lysimachia europaea"
"Trifolium repens","L.","Accepted","Leguminosae","Trifolium repens","L.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Trifolium repens"
"Trifolium repens","sensu Baker f.","Misapplied","Leguminosae","Trifolium semipilosum","Fresen.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Trifolium repens"
"Trisetum spicatum","(L.) K.Richt.","Accepted","Poaceae","Trisetum spicatum","(L.) K.Richt.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Trisetum spicatum"
"Trollius europaeus","L.","Accepted","Ranunculaceae","Trollius europaeus","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Trollius europaeus"
"Vaccinium microcarpum","(Turcz. ex Rupr.) Schmalh.","Accepted","Ericaceae","Vaccinium microcarpum","(Turcz. ex Rupr.) Schmalh.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Vaccinium microcarpum"
"Vaccinium myrtillus","L.","Accepted","Ericaceae","Vaccinium myrtillus","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Vaccinium myrtillus"
"Vaccinium uliginosum","L.","Accepted","Ericaceae","Vaccinium uliginosum","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Vaccinium uliginosum"
"Vaccinium vitis-idaea","L.","Accepted","Ericaceae","Vaccinium vitis-idaea","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Vaccinium vitis-idaea"
"Vahlodea atropurpurea","(Wahlenb.) Fr.","Synonym","Poaceae","Deschampsia atropurpurea","(Wahlenb.) Scheele",2,FALSE,FALSE,FALSE,FALSE,FALSE,"Vahlodea atropurpurea"
"Vahlodea atropurpurea","(Wahlenb.) Fr. ex Hartm.","Synonym","Poaceae","Deschampsia atropurpurea","(Wahlenb.) Scheele",2,FALSE,FALSE,FALSE,FALSE,FALSE,"Vahlodea atropurpurea"
"Valeriana capitata","Pall. ex Link","Accepted","Caprifoliaceae","Valeriana capitata","Pall. ex Link",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Valeriana capitata"
"Veronica alpina","L.","Accepted","Plantaginaceae","Veronica alpina","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Veronica alpina"
"Vicia cracca","L.","Accepted","Leguminosae","Vicia cracca","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Vicia cracca"
"Viola biflora","L.","Accepted","Violaceae","Viola biflora","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Viola biflora"
"Viola palustris","L.","Accepted","Violaceae","Viola palustris","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Viola palustris"
"Viola selkirkii","Pursh ex Goldie","Accepted","Violaceae","Viola selkirkii","Pursh ex Goldie",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Viola selkirkii"
"Abietinella abietina","(Hedw.) M. Fleisch.","Accepted","Thuidiaceae","Abietinella abietina","(Hedw.) M. Fleisch.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Abietinella abietina"
"Acaena novae-zelandiae","Kirk","Accepted","Rosaceae","Acaena novae-zelandiae","Kirk",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Acaena novae-zelandiae"
"Achillea atrata","L.","Accepted","Compositae","Achillea atrata","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Achillea atrata"
"Acomastylis rossii","(R.Br.) Greene","Synonym","Rosaceae","Geum rossii","(R.Br.) Ser.",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Geum rossii"
"Aconitum septentrionale","Koelle","Accepted","Ranunculaceae","Aconitum septentrionale","Koelle",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Aconitum septentrionale"
"Aconitum tschangbaischanense","S.H.Li & Y.H.Huang","Accepted","Ranunculaceae","Aconitum tschangbaischanense","S.H.Li & Y.H.Huang",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Aconitum tschangbaischanense"
"Adoxa moschatellina","L.","Accepted","Adoxaceae","Adoxa moschatellina","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Adoxa moschatellina"
"Aetheopappus caucasicus","Sosn.","Synonym","Compositae","Psephellus caucasicus","(Sosn.) Greuter",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Psephellus caucasicus"
"Agrostis humilis","Vasey","Accepted","Poaceae","Agrostis humilis","Vasey",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Agrostis humilis"
"Agrostis rupestris","All.","Accepted","Poaceae","Agrostis rupestris","All.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Agrostis rupestris"
"Agrostis rupestris","Willd. ex Kunth","Synonym","Poaceae","Agrostis alpina","Scop.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Agrostis rupestris"
"Ajania tenuifolia","Tzvelev","Accepted","Compositae","Ajania tenuifolia","Tzvelev",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Ajania tenuifolia"
"Ajuga australis","R.Br.","Accepted","Lamiaceae","Ajuga australis","R.Br.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Ajuga australis"
"Alchemilla caucasica","Buser","Accepted","Rosaceae","Alchemilla caucasica","Buser",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Alchemilla caucasica"
"Allium geyeri","S.Watson","Accepted","Amaryllidaceae","Allium geyeri","S.Watson",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Allium geyeri"
"Anaphalis lactea","Maxim.","Accepted","Compositae","Anaphalis lactea","Maxim.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Anaphalis lactea"
"Anastrophyllum minutum","(Schreb.) R.M. Schust.","Accepted","Anastrophyllaceae","Anastrophyllum minutum","(Schreb.) R.M. Schust.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Anastrophyllum minutum"
"Anastrophyllum saxicola","(Schrad.) R.M. Schust.","Accepted","Anastrophyllaceae","Anastrophyllum saxicola","(Schrad.) R.M. Schust.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Anastrophyllum saxicola"
"Androsace obtusifolia","All.","Accepted","Primulaceae","Androsace obtusifolia","All.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Androsace obtusifolia"
"Androsace obtusifolia","Willd. ex Ledeb.","Synonym","Primulaceae","Androsace chamaejasme","Wulfen",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Androsace obtusifolia"
"Anemone narcissiflora","L.","Accepted","Ranunculaceae","Anemone narcissiflora","L.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Anemone narcissiflora"
"Anemone narcissiflora","Hook. & Arn.","Synonym","Ranunculaceae","Anemone multifida","Poir.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Anemone narcissiflora"
"Anemone obtusiloba","D.Don","Accepted","Ranunculaceae","Anemone obtusiloba","D.Don",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Anemone obtusiloba"
"Anemone obtusiloba","Lindl.","Synonym","Ranunculaceae","Anemone polyanthes","D.Don",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Anemone obtusiloba"
"Anemone richardsonii","Hook.","Accepted","Ranunculaceae","Anemone richardsonii","Hook.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Anemone richardsonii"
"Anemone speciosa","Adams","Synonym","Ranunculaceae","Anemone narcissiflora subsp. fasciculata","(L.) Ziman & Fedor.",3,FALSE,FALSE,FALSE,FALSE,FALSE,"Anemone speciosa"
"Anemone speciosa","Adams ex Pritz.","Synonym","Ranunculaceae","Anemone narcissiflora subsp. fasciculata","(L.) Ziman & Fedor.",3,FALSE,FALSE,FALSE,FALSE,FALSE,"Anemone speciosa"
"Anemone speciosa","Rupr.","Synonym","Ranunculaceae","Anemone narcissiflora subsp. fasciculata","(L.) Ziman & Fedor.",3,FALSE,FALSE,FALSE,FALSE,FALSE,"Anemone speciosa"
"Aneura pinguis","(L.) Dumort.","Accepted","Aneuraceae","Aneura pinguis","(L.) Dumort.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Aneura pinguis"
"Angelica saxatilis","Turcz. ex Ledeb.","Accepted","Apiaceae","Angelica saxatilis","Turcz. ex Ledeb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Angelica saxatilis"
"Antennaria canescens","(Lange) Malte","Accepted","Compositae","Antennaria canescens","(Lange) Malte",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Antennaria canescens"
"Antennaria lanata","(Hook.) Greene","Accepted","Compositae","Antennaria lanata","(Hook.) Greene",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Antennaria lanata"
"Antennaria media","Greene","Accepted","Compositae","Antennaria media","Greene",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Antennaria media"
"Antennaria monocephala","DC.","Accepted","Compositae","Antennaria monocephala","DC.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Antennaria monocephala"
"Antennaria monocephala","(Torr. & A.Gray) Greene","Synonym","Compositae","Antennaria solitaria","Rydb.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Antennaria monocephala"
"Antennaria rosea","(D.C.Eaton) Greene","Accepted","Compositae","Antennaria rosea","(D.C.Eaton) Greene",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Antennaria rosea"
"Anthelia julacea","(L.) Dumort.","Accepted","Antheliaceae","Anthelia julacea","(L.) Dumort.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Anthelia julacea"
"Anthelia juratzkana","(Limpr.) Trevis.","Accepted","Antheliaceae","Anthelia juratzkana","(Limpr.) Trevis.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Anthelia juratzkana"
"Anthemis cretica","L.","Accepted","Compositae","Anthemis cretica","L.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Anthemis cretica"
"Anthemis cretica","(L.) Nyman","Synonym","Compositae","Anthemis rigida","(Sibth. & Sm.) Boiss. ex Heldr.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Anthemis cretica"
"Anthoxanthum odoratum subsp. nipponicum","(Honda) Tzvelev","Accepted","Poaceae","Anthoxanthum odoratum subsp. nipponicum","(Honda) Tzvelev",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Anthoxanthum odoratum subsp. nipponicum"
"Anthyllis vulneraria","L.","Accepted","Leguminosae","Anthyllis vulneraria","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Anthyllis vulneraria"
"Aquilegia flabellata","Siebold & Zucc.","Accepted","Ranunculaceae","Aquilegia flabellata","Siebold & Zucc.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Aquilegia flabellata"
"Arabis caerulea","(All.) Haenke","Accepted","Brassicaceae","Arabis caerulea","(All.) Haenke",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Arabis caerulea"
"Arabis subcoriacea","Gren. ex Nyman","Synonym","Brassicaceae","Arabis soyeri subsp. subcoriacea","(Gren.) Breistr.",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Arabis soyeri subsp. subcoriacea"
"Arcterica nana","(Maxim.) Makino","Unresolved","Ericaceae","Arcterica nana","(Maxim.) Makino",1,FALSE,TRUE,FALSE,TRUE,FALSE,"Arcterica nana"
"Arctostaphylos uva-ursi","(L.) Spreng.","Accepted","Ericaceae","Arctostaphylos uva-ursi","(L.) Spreng.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Arctostaphylos uva-ursi"
"Arenaria biflora","L.","Accepted","Caryophyllaceae","Arenaria biflora","L.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Arenaria biflora"
"Arenaria biflora","Griseb.","Synonym","Caryophyllaceae","Arenaria rotundifolia","M.Bieb.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Arenaria biflora"
"Arenaria fendleri","A.Gray","Synonym","Caryophyllaceae","Eremogone fendleri","(A.Gray) Ikonn.",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Eremogone fendleri"
"Arenaria lychnidea","Willd. ex Ledeb.","Synonym","Caryophyllaceae","Eremogone capillaris","(Poir.) Fenzl",2,FALSE,FALSE,FALSE,FALSE,FALSE,"Eremogone capillaris"
"Arenaria lychnidea","M.Bieb.","Synonym","Caryophyllaceae","Eremogone lychnidea","(M.Bieb.) Rupr.",2,FALSE,FALSE,FALSE,FALSE,FALSE,"Eremogone capillaris"
"Armeria scabra","Willd.","Accepted","Plumbaginaceae","Armeria scabra","Willd.",3,TRUE,FALSE,FALSE,FALSE,FALSE,"Armeria scabra"
"Armeria scabra","Kunze ex Boiss.","Synonym","Plumbaginaceae","Armeria curvifolia","Bertero",3,TRUE,FALSE,FALSE,FALSE,FALSE,"Armeria scabra"
"Armeria scabra","Pall. ex Schult.","Synonym","Plumbaginaceae","Armeria maritima subsp. sibirica","(Turcz. ex Boiss.) Nyman",3,TRUE,FALSE,FALSE,FALSE,FALSE,"Armeria scabra"
"Arnica angustifolia","Vahl","Accepted","Compositae","Arnica angustifolia","Vahl",3,TRUE,FALSE,FALSE,FALSE,FALSE,"Arnica angustifolia"
"Arnica angustifolia","Turcz. ex Ledeb.","Synonym","Compositae","Arnica montana","L.",3,TRUE,FALSE,FALSE,FALSE,FALSE,"Arnica angustifolia"
"Arnica angustifolia","A.Gray","Synonym","Compositae","Arnica parryi","A.Gray",3,TRUE,FALSE,FALSE,FALSE,FALSE,"Arnica angustifolia"
"Arnica griscomii","Fernald","Accepted","Compositae","Arnica griscomii","Fernald",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Arnica griscomii"
"Artemisia campestris subsp. borealis","(Pall.) H.M.Hall & Clem.","Accepted","Compositae","Artemisia campestris subsp. borealis","(Pall.) H.M.Hall & Clem.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Artemisia campestris subsp. borealis"
"Artemisia norvegica","Fr.","Accepted","Compositae","Artemisia norvegica","Fr.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Artemisia norvegica"
"Artemisia pattersonii","A.Gray","Accepted","Compositae","Artemisia pattersonii","A.Gray",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Artemisia pattersonii"
"Artemisia scopulorum","A.Gray","Accepted","Compositae","Artemisia scopulorum","A.Gray",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Artemisia scopulorum"
"Artemisia tridentata","Nutt.","Accepted","Compositae","Artemisia tridentata","Nutt.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Artemisia tridentata"
"Asperula gunnii","Hook.f.","Accepted","Rubiaceae","Asperula gunnii","Hook.f.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Asperula gunnii"
"Aster alpinus","L.","Accepted","Compositae","Aster alpinus","L.",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Aster alpinus"
"Aster alpinus","Gueldenst. ex Ledeb.","Unresolved","Compositae","Aster alpinus","Gueldenst. ex Ledeb.",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Aster alpinus"
"Aster flaccidus","Bunge","Accepted","Compositae","Aster flaccidus","Bunge",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Aster flaccidus"
"Aster sibiricus","Turcz. ex Torr. & A.Gray","Accepted","Compositae","Aster sibiricus","Turcz. ex Torr. & A.Gray",3,TRUE,FALSE,FALSE,TRUE,FALSE,"Aster sibiricus"
"Aster sibiricus","Lam.","Unresolved","Compositae","Aster sibiricus","Lam.",3,TRUE,FALSE,FALSE,TRUE,FALSE,"Aster sibiricus"
"Aster sibiricus","L.","Synonym","Compositae","Eurybia sibirica","(L.) G.L.Nesom",3,TRUE,FALSE,FALSE,TRUE,FALSE,"Aster sibiricus"
"Asterolasia trymalioides","F.Muell.","Accepted","Rutaceae","Asterolasia trymalioides","F.Muell.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Asterolasia trymalioides"
"Astragalus eucosmus","Robinson","Accepted","Leguminosae","Astragalus eucosmus","Robinson",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Astragalus eucosmus"
"Astragalus eucosmus","B.L. Rob.","Unresolved","Leguminosae","Astragalus eucosmus","B.L. Rob.",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Astragalus eucosmus"
"Aulacomnium acuminatum","(Lindb. & Arnell) Kindb.","Accepted","Aulacomniaceae","Aulacomnium acuminatum","(Lindb. & Arnell) Kindb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Aulacomnium acuminatum"
"Aulacomnium palustre","(Hedw.) Schwägr.","Accepted","Aulacomniaceae","Aulacomnium palustre","(Hedw.) Schwägr.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Aulacomnium palustre"
"Aulacomnium turgidum","(Wahlenb.) Schwägr.","Accepted","Aulacomniaceae","Aulacomnium turgidum","(Wahlenb.) Schwägr.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Aulacomnium turgidum"
"Australopyrum velutinum","(Nees) B.K.Simon","Synonym","Poaceae","Agropyron velutinum","Nees",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Agropyron velutinum"
"Barbilophozia hatcheri","(A. Evans) Loeske","Accepted","Anastrophyllaceae","Barbilophozia hatcheri","(A. Evans) Loeske",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Barbilophozia hatcheri"
"Barbilophozia kunzeana","(Huebener) K. Müller","Accepted","Anastrophyllaceae","Barbilophozia kunzeana","(Huebener) K. Müller",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Barbilophozia kunzeana"
"Barbilophozia lycopodioides","(Wallr.) Loeske","Accepted","Anastrophyllaceae","Barbilophozia lycopodioides","(Wallr.) Loeske",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Barbilophozia lycopodioides"
"Bartramia ithyphylla","Brid.","Accepted","Bartramiaceae","Bartramia ithyphylla","Brid.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Bartramia ithyphylla"
"Beckwithia glacialis","(L.) Á.Löve & D.Löve","Accepted","Ranunculaceae","Beckwithia glacialis","(L.) Á.Löve & D.Löve",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Beckwithia glacialis"
"Betula pubescens var. pumila","(L.) Govaerts","Accepted","Betulaceae","Betula pubescens var. pumila","(L.) Govaerts",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Betula pubescens var. pumila"
"Bistorta bistortoides","(Pursh) Small","Unresolved","Polygonaceae","Bistorta bistortoides","(Pursh) Small",1,FALSE,TRUE,FALSE,TRUE,FALSE,"Bistorta bistortoides"
"Blepharostoma trichophyllum","(L.) Dumort.","Accepted","Pseudolepicoleaceae","Blepharostoma trichophyllum","(L.) Dumort.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Blepharostoma trichophyllum"
"Bossiaea foliosa","A.Cunn.","Accepted","Leguminosae","Bossiaea foliosa","A.Cunn.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Bossiaea foliosa"
"Botrychium lunaria","(L.) Sw.","Accepted","Ophioglossaceae","Botrychium lunaria","(L.) Sw.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Botrychium lunaria"
"Brachyscome decipiens","Hook.f.","Accepted","Compositae","Brachyscome decipiens","Hook.f.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Brachyscome decipiens"
"Brachythecium salebrosum","(Hoffm. ex F. Weber & D. Mohr) Schimp.","Accepted","Brachytheciaceae","Brachythecium salebrosum","(Hoffm. ex F. Weber & D. Mohr) Schimp.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Brachythecium salebrosum"
"Brachythecium turgidum","(Hartm.) Kindb.","Accepted","Brachytheciaceae","Brachythecium turgidum","(Hartm.) Kindb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Brachythecium turgidum"
"Bryanthus gmelinii","D.Don","Synonym","Ericaceae","Bryanthus musciformis","(Poir.) Nakai",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Bryanthus musciformis"
"Bryoerythrophyllum recurvirostrum","(Hedw.) P.C. Chen","Accepted","Pottiaceae","Bryoerythrophyllum recurvirostrum","(Hedw.) P.C. Chen",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Bryoerythrophyllum recurvirostrum"
"Bryum argenteum","Hedw.","Accepted","Bryaceae","Bryum argenteum","Hedw.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Bryum argenteum"
"Bryum pseudotriquetrum","(Hedw.) P. Gaertn., B. Mey. & Scherb.","Accepted","Bryaceae","Bryum pseudotriquetrum","(Hedw.) P. Gaertn., B. Mey. & Scherb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Bryum pseudotriquetrum"
"Bryum teres","Lindb.","Accepted","Bryaceae","Bryum teres","Lindb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Bryum teres"
"Bupleurum condensatum","R.H.Shan & Y.Li","Accepted","Apiaceae","Bupleurum condensatum","R.H.Shan & Y.Li",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Bupleurum condensatum"
"Bupleurum euphorbioides","Nakai","Accepted","Apiaceae","Bupleurum euphorbioides","Nakai",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Bupleurum euphorbioides"
"Bupleurum triradiatum","Adams ex Hoffm.","Accepted","Apiaceae","Bupleurum triradiatum","Adams ex Hoffm.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Bupleurum triradiatum"
"Calamagrostis arundinacea","(L.) Roth","Accepted","Poaceae","Calamagrostis arundinacea","(L.) Roth",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Calamagrostis arundinacea"
"Calamagrostis arundinacea","Wibel","Unresolved","Poaceae","Calamagrostis arundinacea","Wibel",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Calamagrostis arundinacea"
"Calamagrostis langsdorffii","(Link) Trin.","Synonym","Poaceae","Calamagrostis purpurea","(Trin.) Trin.",2,FALSE,FALSE,FALSE,FALSE,FALSE,"Calamagrostis purpurea"
"Calamagrostis langsdorffii","Nyman","Synonym","Poaceae","Calamagrostis purpurea","(Trin.) Trin.",2,FALSE,FALSE,FALSE,FALSE,FALSE,"Calamagrostis purpurea"
"Calamagrostis purpurascens","R.Br.","Accepted","Poaceae","Calamagrostis purpurascens","R.Br.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Calamagrostis purpurascens"
"Calamagrostis purpurea","(Trin.) Trin.","Accepted","Poaceae","Calamagrostis purpurea","(Trin.) Trin.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Calamagrostis purpurea"
"Calamagrostis villosa","(Chaix) J.F.Gmel.","Accepted","Poaceae","Calamagrostis villosa","(Chaix) J.F.Gmel.",3,TRUE,FALSE,FALSE,TRUE,FALSE,"Calamagrostis villosa"
"Calamagrostis villosa","St.-Lag.","Unresolved","Poaceae","Calamagrostis villosa","St.-Lag.",3,TRUE,FALSE,FALSE,TRUE,FALSE,"Calamagrostis villosa"
"Calamagrostis villosa","Mutel","Synonym","Poaceae","Calamagrostis villosa","(Chaix) J.F.Gmel.",3,TRUE,FALSE,FALSE,TRUE,FALSE,"Calamagrostis villosa"
"Calliergidium tundrae","(Arnell) Grout","Accepted","Amblystegiaceae","Calliergidium tundrae","(Arnell) Grout",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Calliergidium tundrae"
"Calliergon cordifolium","(Hedw.) Kindb.","Accepted","Amblystegiaceae","Calliergon cordifolium","(Hedw.) Kindb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Calliergon cordifolium"
"Calliergon giganteum","(Schimp.) Kindb.","Accepted","Amblystegiaceae","Calliergon giganteum","(Schimp.) Kindb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Calliergon giganteum"
"Calliergon richardsonii","(Mitt.) Kindb.","Accepted","Amblystegiaceae","Calliergon richardsonii","(Mitt.) Kindb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Calliergon richardsonii"
"Calliergon sarmentosum","(Wahlenb.) Kindb.","Accepted","Amblystegiaceae","Calliergon sarmentosum","(Wahlenb.) Kindb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Calliergon sarmentosum"
"Calliergon stramineum","(Dicks. ex Brid.) Kindb.","Accepted","Amblystegiaceae","Calliergon stramineum","(Dicks. ex Brid.) Kindb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Calliergon stramineum"
"Caltha leptosepala","DC.","Accepted","Ranunculaceae","Caltha leptosepala","DC.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Caltha leptosepala"
"Campanula chamissonis","Fed.","Synonym","Campanulaceae","Campanula dasyantha subsp. chamissonis","(Fed.) Victorov",1,FALSE,FALSE,TRUE,FALSE,FALSE,"Campanula dasyantha subsp. chamissonis"
"Campanula collina","Sims","Accepted","Campanulaceae","Campanula collina","Sims",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Campanula collina"
"Campanula collina","M. Bieb.","Unresolved","Campanulaceae","Campanula collina","M. Bieb.",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Campanula collina"
"Campanula glomerata","L.","Accepted","Campanulaceae","Campanula glomerata","L.",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Campanula glomerata"
"Campanula glomerata","Hegetschw.","Unresolved","Campanulaceae","Campanula glomerata","Hegetschw.",2,TRUE,FALSE,FALSE,TRUE,FALSE,"Campanula glomerata"
"Campanula lasiocarpa","Cham.","Accepted","Campanulaceae","Campanula lasiocarpa","Cham.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Campanula lasiocarpa"
"Campanula rotundifolia","L.","Accepted","Campanulaceae","Campanula rotundifolia","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Campanula rotundifolia"
"Campanula scheuchzeri","Vill.","Accepted","Campanulaceae","Campanula scheuchzeri","Vill.",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Campanula scheuchzeri"
"Campanula scheuchzeri","Marches.","Synonym","Campanulaceae","Campanula marchesettii","Witasek",2,TRUE,FALSE,FALSE,FALSE,FALSE,"Campanula scheuchzeri"
"Campanula tridentata","Schreb.","Accepted","Campanulaceae","Campanula tridentata","Schreb.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Campanula tridentata"
"Campanula uniflora","L.","Accepted","Campanulaceae","Campanula uniflora","L.",1,TRUE,FALSE,FALSE,FALSE,FALSE,"Campanula uniflora"
